# features	PSMA264U	HSM67VD2	HSMA33OT	HSM6XRVK	CSM79HI3	PSM7J182	MSM6J2RS	CSM79HP4	CSM67UGO	MSM9VZMI	ESM5ME9U	PSM7J154
2.1.1.45	0.5367833868339144	0.6472282052285633	0.26965475966645425	0.239229191177863	0.342562658628082	0.8712905417130163	0.0	0.4657303791174308	0.3858619601728112	0.6266825172736398	0.9835814198068165	0.14031612942477958
2.1.1.51	6.4379938558523335	0.0	3.5212397945917693	16.44935715667214	NaN	3.1144035148226106	0.0	0.0	0.0	NaN	NaN	0.0
2.1.1.52	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN
2.1.1.61	0.0	0.0	Inf	0.0	16.016068931600078	0.0	NaN	0.0	NaN	0.0	NaN	NaN
2.1.1.63	0.13424661627314147	0.7522544895688402	0.7264050019482616	0.09234330277584962	0.38467566275760456	0.0	0.22165437922007894	0.3468503478334378	1.4875905494009405	0.4891993254374249	0.21367276710218253	0.3631231268899337
2.1.1.64	0.46655839227206986	NaN	0.20684070134900112	NaN	0.0	3.152826503416393	0.0	0.33839679521327765	0.9961379896181524	0.7608492962936639	0.0	0.5478700636857431
2.1.1.72	0.09194745703816945	0.2450558001304794	0.6517155627570712	0.12071908603396006	0.2914078256216194	0.07682401529068018	0.0	0.3710546150851488	0.140409115347761	0.4030158580825881	0.0	0.23254737748388762
2.1.1.74	0.1484189207660024	0.0	NaN	0.3129718240211264	2.5435106372437524	0.6494706063108191	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.77	NaN	NaN	NaN	NaN	0.8387661477087612	9.939088093886118	NaN	NaN	NaN	NaN	NaN	NaN
2.1.1.79	0.0	NaN	Inf	0.0	0.8375535069684238	0.6121916354072305	NaN	NaN	NaN	0.0	0.0	0.0
2.1.1.80	2.6049354907767857	0.0	Inf	1.9206113387779906	0.0	1.6967983319859046	0.0	2.8611301231530866	0.0	0.0	0.0	0.0
2.1.1.n11	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.1.2.1	0.9568587899558081	2.7075461331862916	0.9090918218808144	1.9952145573700326	0.612636276498471	2.1365831694526447	1.201720771537148	2.559084127709175	1.4847188171343229	2.752338355157375	0.612690474123731	3.0896563967206974
2.1.2.10	1.518288733200216	3.842125390216873	0.7529180311804154	2.6949938539627074	1.574182842756758	3.5139964035647173	1.5491940606916315	2.9461340096219892	4.332957884805852	1.832358969677088	0.8242952579673456	1.6380909402300035
2.1.2.11	0.7458708738549821	0.73627953182886	9.602747962398968	0.5703532720178583	0.28727148703834904	0.0	0.0	1.3098364253760635	6.000281478188846	1.538788653831008	10.090003953811806	3.8762087841921837
2.1.2.13	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.1.2.2	0.45730177316152576	2.0189171634429024	0.6017793489601957	0.6368060878101643	1.5542361754573888	0.7432587788006253	0.0	1.243206908663925	0.6270703691279587	2.941182840618657	0.21381766935864555	0.5494887829450625
2.1.2.3	1.0301466809384998	1.6449221637821516	0.5873730996014512	1.2347489845273614	1.9561335262454327	0.7474822228074347	0.0	0.976704644893901	1.005081160653555	1.0095714997454404	0.2218428705662134	0.8124544793955758
2.1.2.5	0.885076990820774	2.1751929203720186	0.5182130481075177	1.644076610733458	2.5758244098592753	NaN	0.0	3.2998181333529764	2.5112062837958824	3.0871409802111334	0.7364397491433967	2.593892647641632
2.1.2.9	0.6055332810692734	0.42826590329206504	0.43995655352899116	0.6770228830855872	1.1347300684349404	0.6835935249783652	0.0	0.5957102198791964	0.842837161617546	3.6035362185054813	0.33767810134256937	0.15028758480160148
2.1.3.1	0.9270425271401221	7.737994979886033	Inf	1.2054703859084774	0.0	0.0	0.0	4.065821953917106	4.192552209879813	4.470838188121122	0.0	0.0
2.1.3.15	0.0	0.0	2.2288442128468584	0.10860528959430693	1.320021370444767	0.16889407782476412	0.0	0.034284766559255435	0.0	0.0	0.0	0.0
2.1.3.2	0.9146377686758814	1.4267827212047923	0.6389944652021623	1.225885720937154	0.28514203484864253	0.6080546574934089	0.7270203258309095	0.8899615424025825	1.3573663829491485	2.581154355527863	1.2654885461540442	2.836498142416346
2.1.3.3	0.34619457934025294	1.9770625901633363	2.150245228678825	0.351634807825393	1.831057875216285	0.2036030105047213	0.0	0.44632997877967784	0.15028497087825696	0.0	0.0	0.0
2.1.3.6	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.1.3.9	0.5242163500480789	0.6140131361260217	0.5511631753413299	0.9122564051713908	NaN	NaN	0.2917493789769611	0.9222610508756295	0.5592863546161099	0.6336056215515298	0.8569301901936587	0.913728312790714
2.1.4.1	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.10.1.1	0.0	NaN	Inf	0.0	0.0	4.79737790505145	NaN	NaN	NaN	NaN	0.0	NaN
2.2.1.1	0.9361745888790803	0.990315951232309	3.2066021232659114	2.057866278452854	1.2571112807413964	1.4415732405357269	0.0	2.600945963138795	0.0	1.3609498744894553	0.2828399615801419	0.0
2.2.1.2	2.169066481665245	1.0522881098295382	10.671661238316592	1.9468538876058032	2.7055847725829216	2.893863082077709	0.0	2.941848091991197	0.9252224676233297	2.807363875930554	8.86191836275255	4.627920033342036
2.2.1.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	0.0	NaN	NaN
2.2.1.6	1.053862493352743	0.36719521642627934	0.4960427726730327	0.608728185914711	0.2657649271617536	0.2298698254818828	0.8828434928774622	1.169196650997249	0.5296002662349198	0.6176351528581794	0.05133273550270101	0.09894041625038492
2.2.1.7	0.5512450553952359	0.7513550717983031	0.31322881766023836	0.6911014055423405	1.9155926277732895	0.36146927987344163	0.8323041522801138	1.351301461461708	0.5483764582831615	0.4399057019854295	0.311722656637958	0.2496133389798153
2.2.1.9	0.27019942578470957	1.1849158554719237	0.30842181908530863	0.427663147431599	0.23030993682778034	1.6740024010163461	0.21888389900441316	0.317149536930121	0.2716030605844887	0.4948325173532154	0.0	0.0
2.3.1.1	0.10882717686527893	2.633631343902421	NaN	0.05392529845810164	0.14948167177681643	0.0	0.0	0.6410605668014591	0.0	0.0	0.0	0.0
2.3.1.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.109	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.111	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.117	0.0	NaN	Inf	0.0	0.11410031532743722	5.209868397752496	0.0	NaN	NaN	0.0	0.0	0.0
2.3.1.118	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.12	5.684829975998641	NaN	Inf	NaN	2.36268844501164	37.087678473600135	NaN	NaN	NaN	Inf	0.0	0.0
2.3.1.128	0.0	0.0	NaN	0.3396239095908887	0.0	0.0	0.0	0.5427865179055545	0.0	NaN	0.0	0.0
2.3.1.129	0.8477560712150084	0.6394108133542981	0.33998548682486524	1.0216071851924942	0.9148472037990254	0.6130164721806748	1.493268517328399	1.0363023452280695	0.7116623028134587	1.116216437075247	0.0	1.1242633353368674
2.3.1.15	1.3648766962546266	NaN	Inf	0.0	0.46601344587383503	0.7305760797313311	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.157	0.8110667163856704	0.0	Inf	0.0	1.6814115772686888	0.0	0.0	0.0	2.9038424279123896	5.604607215690692	1.5592330101851266	0.0
2.3.1.16	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN
2.3.1.169	NaN	0.0	Inf	0.0	NaN	0.0	NaN	NaN	0.0	NaN	0.0	0.0
2.3.1.174	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.179	5.0618754845451654	11.015490903100021	2.332289412681569	2.09703291545567	0.9126283129639927	1.2808394026434906	2.2059877253404307	6.863156749839639	3.523293450159933	5.236866648002711	0.10864796073745202	3.049971239917185
2.3.1.18	0.0	0.0	0.09639857963239527	0.22176040094957625	2.0550610423614257	2.646205029230657	0.0	0.033187613458282327	0.0	0.3442697711470365	0.10870439218353323	0.0
2.3.1.180	5.614045804714774	1.0891141946254264	1.1486249279607723	1.3490781498012703	0.5416250749448326	0.36451699253787356	3.4859531768765217	1.709912961960092	1.2527331599369114	1.9801192018823452	1.4175804008462103	2.1809260275134763
2.3.1.181	0.3118725450716794	3.3232560697816935	0.420907008230594	0.777895044190313	0.0	0.0	0.0	2.8051255148362526	2.825733112014965	0.31407943284717293	1.3615000827925627	1.1796289782166183
2.3.1.183	0.0	0.0	NaN	0.0	0.5912033528863802	0.0	0.0	0.0	0.0	0.34093866386198923	0.0	0.0
2.3.1.189	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.19	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN	0.0	NaN	0.0	0.0
2.3.1.190	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.191	NaN	NaN	Inf	NaN	0.6919319981322364	17.78722973491855	NaN	NaN	NaN	80.19386515412086	NaN	NaN
2.3.1.193	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN
2.3.1.201	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	NaN
2.3.1.202	NaN	0.0	0.0	0.0	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN
2.3.1.203	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.210	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.222	0.9346029337099832	0.0	Inf	1.7734555111905075	1.0565487121150678	0.7831042838610787	0.0	0.0	0.7459073438531074	0.0	4.128959728185682	0.0
2.3.1.234	0.5871281782635364	0.9406198803151674	0.6130178896772867	0.589172754190898	0.42694222900450846	1.0025768868353164	0.3629349958385806	0.8153733475726946	0.47560080376335157	0.5988139194463247	0.5048713339307709	0.49922177219548425
2.3.1.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN
2.3.1.241	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.242	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.243	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.245	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.247	NaN	NaN	NaN	NaN	10.81614199799442	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.251	0.0	0.0	Inf	NaN	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0
2.3.1.266	0.5506330658291104	0.0	0.40511749065140934	0.4412085528882981	0.06004608192624989	0.34477335990096664	0.0	0.182679286505452	0.0	0.0	0.0	0.0
2.3.1.267	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.274	NaN	2.857012995166973	NaN	NaN	2.1094544262960433	0.0	NaN	1.3475097396943418	NaN	NaN	NaN	0.0
2.3.1.275	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.28	0.0	0.10849069900602472	0.12903239119273616	0.5931158099834588	0.0	0.0	0.0	0.0	0.49081099035263603	0.0	0.0	0.0
2.3.1.29	2.0836048329931836	4.144966271696574	1.0031267608459218	5.300729418674799	1.1829374654108415	6.257912243666502	7.408869645718713	5.437877155927191	7.658204029673419	2.713481832002091	1.7202323246498128	4.335976581911198
2.3.1.30	0.3751163345024087	0.19094894554825076	0.28330052460726735	0.21587227934229294	0.3252495427657889	0.2057296023389377	0.0	0.3007122440609778	0.7077879950507345	0.17184102540377422	0.0	0.0
2.3.1.31	0.5489072774088932	0.17154185139645234	0.25508354292627305	0.3513672067048107	0.7185642809992686	0.2848510314563467	0.6492759322863196	0.2562171871053594	0.24259089637863301	0.6019068009880082	0.0	0.0
2.3.1.35	0.111497474917143	2.8265304896555774	NaN	0.05555159720772173	0.2357770995946153	0.0	0.0	0.4645063174502075	0.0	0.0	0.0	0.0
2.3.1.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN
2.3.1.38	NaN	NaN	NaN	NaN	NaN	0.0	NaN	Inf	NaN	NaN	NaN	NaN
2.3.1.39	0.46505118234600934	0.19048053947204063	0.9454330556481303	0.7385488889361986	1.0012361097123041	0.29356044162705197	1.5069673744619305	1.278845964820548	0.23017356481542103	1.310645372149317	0.0	0.8484437653555896
2.3.1.40	0.0	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.41	0.0	4.216778001379311	0.0	3.3266307747431156	2.7634533049804038	12.422230245848402	0.0	0.3734884592689835	2.141583284587726	1.4114590579242154	0.0	0.0
2.3.1.46	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.1.47	0.9754859112954112	0.19003876222048433	0.16039143945890405	0.5981431649365053	0.21258880332121288	8.495431141678198	0.0	1.128067946428865	0.2741978183513952	0.8405346328897618	0.0	0.696018236872076
2.3.1.48	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.50	1.8376810600339146	0.38001999085890625	0.19604473552416135	0.0	NaN	0.0	0.0	2.06166702448785	0.0	4.218594959228821	0.0	0.0
2.3.1.51	0.5091492062523884	0.9508864275340432	0.31444048459898966	0.5862145155615642	0.36190281658506446	2.1764472036901266	0.0	0.717755374446502	0.45496359571451644	0.9204273177652538	0.7735680677245277	0.6104184951932686
2.3.1.53	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.54	0.8828936706704638	0.0	0.8893955525003017	0.3274547284315768	2.593595003376013	2.8573620285901304	0.6548678741446212	0.8006050180757552	0.0	3.2102494856265813	0.0	0.0
2.3.1.57	0.251869724991476	0.742012386515873	0.38777927542928803	0.6510976137679458	0.6155925844119501	0.0	0.0	0.0	1.1996629518461162	0.0	5.6294347792583315	2.2164474785076833
2.3.1.61	0.0	0.0	Inf	NaN	2.986051980732065	12.35322834226463	NaN	NaN	NaN	39.75964366870545	0.0	NaN
2.3.1.79	0.0	0.26049957520159006	0.2138573135090973	0.18524448576906283	0.11439987047128067	0.0	0.0	0.0	0.0	0.9137722970382688	0.6482101762982623	0.0
2.3.1.8	1.1904236756147712	0.4420275608118242	4.69955908990869	1.4148290466884792	1.8009016422662871	1.37258848683095	0.0	2.736770567671743	0.6494565580714525	1.6830780872914524	0.0	0.0
2.3.1.81	0.0	0.0	NaN	0.20326027419107381	5.197230643314285	0.0	0.0	0.16261196809291853	0.0	0.0	0.0	0.0
2.3.1.82	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN
2.3.1.86	0.4115706907108451	NaN	0.12456800381346671	0.28095659069217105	NaN	NaN	0.0	0.28046156645037273	0.28184274573957707	0.22289164228962668	0.0	0.0
2.3.1.89	0.0	0.13265470441812974	NaN	0.2210318838351352	4.4529783861063175	0.0	0.0	0.0	0.3615619817124922	0.0	2.2237801875512644	0.0
2.3.1.9	5.944898048783793	6.2483349101401116	1.746049325535129	8.682677418975853	7.464144848977228	10.659035113219286	0.0	4.41080169101637	1.6772321863862574	5.0436568423788595	2.2728268187418683	2.5659103486540213
2.3.1.94	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.n2	0.23859902473459585	5.502360243205171	Inf	0.5022527909160646	1.101334802104597	1.1356545251300485	0.0	2.579771663075524	0.922300698620082	7.918060522981422	0.9357572492200713	0.765390835081382
2.3.1.n3	1.0248413469855935	3.1358996329353523	2.805059954982557	0.8482661927018256	0.5195234299866958	2.0260487906869713	0.0	0.9903495761608813	0.5762647430239668	6.136400791935378	0.5546240161548879	0.5310684987587139
2.3.1.n4	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.3.1.n5	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.2.2	NaN	NaN	Inf	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.2.23	NaN	NaN	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN
2.3.2.29	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.3.2.3	1.3398012948098903	0.0	1.0430024671215807	0.8969398280978381	0.14810154512249601	0.9513962563028163	0.0	0.0	1.2341626745759675	2.9730846397412365	7.159320033949272	0.7506438605636934
2.3.2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9322127097215146	NaN	NaN	NaN	NaN
2.3.2.6	0.5340007187741077	1.632975571678422	0.08250159992351842	NaN	0.14832238636843048	0.0	0.9172313924634745	0.0	0.1589916388185207	0.0	0.0	0.0
2.3.3.1	2.819200489726954	0.0	Inf	1.341802138897698	4.103029339457193	19.73295963901291	NaN	0.0	0.0	47.80854918692768	3.4669077625441473	0.0
2.3.3.13	0.45688744697793254	0.21268590241504598	0.12278569973011368	0.7660157218073657	0.8480611346045495	0.0	0.28419374483738685	0.339642164046515	0.4062293900696146	0.2744415325995381	0.044144671580935574	0.25682831395544586
2.3.3.14	NaN	NaN	NaN	NaN	NaN	0.0	NaN	Inf	NaN	NaN	0.0	NaN
2.3.3.16	NaN	NaN	Inf	NaN	1.2864407318753055	12.894037844606501	NaN	NaN	NaN	Inf	0.0	NaN
2.3.3.5	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.3.3.9	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	328.1914161579645	NaN	NaN
2.4.1.1	0.8946149618738463	0.24061219231235229	0.6170325624474314	0.5539562314447064	0.5698722931075966	1.7030058828894075	0.0	0.6831707660170586	0.8412229955179842	1.4251107939048346	0.4507338815763584	0.6664774355320321
2.4.1.109	0.0	NaN	NaN	0.0	0.0	1.5049227292508152	NaN	Inf	NaN	0.0	0.0	0.0
2.4.1.11	0.0	0.0	0.08829476323759303	0.0	0.0	NaN	0.0	0.45295409549403903	0.0	0.0	0.0	0.0
2.4.1.12	0.0	0.0	Inf	6.292710741510287	0.0	3.812187664939296	NaN	0.0	NaN	0.0	0.0	0.0
2.4.1.129	0.3630888087443149	0.6268909571051203	1.150385312528479	0.6648048415925906	0.3103345436606742	1.5832831715430689	0.0	0.16317712702088485	0.87869419414066	0.0	2.6896998838637503	0.8262631443410162
2.4.1.13	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.15	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.4.1.157	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.175	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN
2.4.1.18	1.2300886590342164	1.6029026386037646	1.845721583171224	1.0660923980657004	1.6910424133175677	0.8797813319845211	0.9709278152960414	0.9732517355370109	0.6377549268516844	2.163000363834068	1.3877969254831481	0.7108199505239042
2.4.1.180	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.182	0.5107190926867003	1.020234469063592	0.2693226887319226	0.407800557806035	0.5386222971509991	0.0	0.6120274170136049	0.6141183916794427	0.275974072437412	0.23746915533245522	0.0	0.34364932736380854
2.4.1.187	0.0	0.409164198209285	0.0	1.6778686874991366	0.3261816805376205	0.0	0.0	0.14152005049323801	1.5979401751650604	0.0	0.2690907518914568	1.219037504231641
2.4.1.20	0.0	0.0	NaN	59.17989606754233	NaN	0.0	0.0	0.9107599904688942	NaN	NaN	NaN	0.0
2.4.1.21	1.3934828201862521	0.8394741315589593	1.0904971319073218	1.470125996825612	1.9968877510612526	1.4979638537349504	0.0	1.2395194470029618	1.3932988294328918	1.6904292033581372	0.6052228361774091	1.6726183730419717
2.4.1.211	1.7625383729870685	0.0	1.5236581108570613	0.5220473445157982	0.0	0.16109437924769093	0.0	0.27216236461286203	0.0	0.0	0.0	0.4930723954865275
2.4.1.212	0.08163601610914052	0.460656538852992	0.35402281575157457	0.21760299344786355	0.05851350785293869	0.15898606637136234	0.0	0.3152459360577063	0.2866996107749206	0.5703100079660858	1.3197484780092699	0.5480325882790902
2.4.1.216	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.226	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	0.0	NaN
2.4.1.227	0.9472987991720573	0.7161180216997131	0.6753612313599022	0.9181938954226985	1.1471484548298372	0.542554938501641	1.2323985871736736	0.5745918332023929	0.7304000461918301	0.5047600750858142	0.05421617564821653	0.2628903838148884
2.4.1.230	0.0	0.0	Inf	0.0	0.0	0.2503039953071094	0.0	0.0	NaN	0.0	0.0	0.0
2.4.1.246	0.18152730898357203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14045844276016883	0.0	0.0
2.4.1.248	6.5761298022536065	0.0	0.560979465599848	0.0	NaN	NaN	0.0	0.6811064154958806	0.4682099252244732	0.0	0.0	0.0
2.4.1.25	1.5616421604660204	2.3964567080393007	0.49681739905091776	2.6479822214733773	0.38446959001386594	2.1067121524575385	0.0	2.0119115088034194	0.1286613261044804	0.9104312868002341	0.0	0.0
2.4.1.250	0.08906830376955722	0.11465202324323472	0.05869518358296147	0.32852625243749967	0.0	7.929770060032541	0.0	0.0	0.07084089504240432	0.10489037941975796	0.0	0.0
2.4.1.251	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.280	0.8566346271552325	0.0	0.03797805288961509	NaN	0.0	NaN	0.0	NaN	0.0	6.236403487540917	0.0	0.0
2.4.1.281	2.615202060022908	0.3220639765239082	0.3612255502432511	2.0411520171005635	NaN	0.0	1.1020469380984592	0.23048805414761092	0.7295041522317783	0.5213184404886252	0.0	0.0
2.4.1.283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN
2.4.1.284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN
2.4.1.289	NaN	0.0	NaN	NaN	0.0	NaN	NaN	0.0	NaN	0.0	NaN	NaN
2.4.1.290	0.862981829505076	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	0.0	NaN
2.4.1.291	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.6106389377028257	0.0	NaN
2.4.1.293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN
2.4.1.301	NaN	NaN	NaN	NaN	0.0	NaN	NaN	0.0	NaN	0.0	NaN	NaN
2.4.1.303	0.0	0.0	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	NaN
2.4.1.305	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.320	1.5638199087485434	1.2488529658617544	1.2496296164980998	0.5718396105817284	NaN	NaN	0.0	1.0417351759635904	0.99031656842553	1.8466943021151219	4.733645071321754	3.871511916834207
2.4.1.325	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.329	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0
2.4.1.34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN
2.4.1.345	NaN	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	0.0
2.4.1.352	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.4	NaN	NaN	NaN	0.0	0.0	0.0	0.0	NaN	0.0	NaN	0.0	NaN
2.4.1.44	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.4.1.46	NaN	NaN	NaN	NaN	Inf	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.5	0.0	0.0	Inf	0.0	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.52	0.917457906497884	0.0	0.9707120971747534	NaN	0.0	0.0	0.0	0.0	0.0	1.4797768634548063	0.553681169362642	0.0
2.4.1.54	0.2778953562277291	0.0	0.042842936727555965	1.044325644806863	0.0	NaN	0.0	0.5574020987452679	0.0	0.36954389215286554	0.0	0.0
2.4.1.56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2.4.1.57	0.0	0.0	0.25170027967245695	0.0	0.0	NaN	0.0	0.0	0.2730499654020401	0.0	0.0	0.0
2.4.1.58	NaN	NaN	NaN	NaN	0.0	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.4.1.60	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.7	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	NaN	0.0	0.0	NaN
2.4.1.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2.4.1.8	0.0	0.0	0.13890035226752315	1.1567695992626637	NaN	NaN	0.0	NaN	0.0	0.0	NaN	0.0
2.4.1.80	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.4.1.83	1.1986061071031402	0.0	Inf	NaN	0.27203705642544507	0.0	NaN	NaN	0.0	0.0	NaN	NaN
2.4.1.87	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.0	NaN	0.0
2.4.2.1	0.7871705895942726	1.2098713896544542	0.7785009086840092	0.9680299098293998	0.6363880327828219	0.6692233916931466	1.8898488706811856	1.3704507182924734	1.1495776659004537	1.3470370921453017	0.4495531937109569	1.0947014135940707
2.4.2.10	1.3297634649891863	1.794390971404274	1.0760786149692143	2.1204342423685074	0.22182937194530958	0.4709230103646895	2.4223274008256293	1.8174911241535643	1.9023793488549687	4.545328704847382	0.3564910896991627	2.2342599555894798
2.4.2.14	0.6354392193727709	0.453438675840217	0.3104003786598936	0.6519259587729912	1.5050671063440415	0.9157565225035877	0.42888884422511	0.7963194061883023	0.22646858960121383	0.31384107118475796	0.25872595170196844	0.0
2.4.2.15	NaN	NaN	NaN	NaN	1.9326498799607421	0.0	NaN	NaN	NaN	0.0	NaN	NaN
2.4.2.17	0.43974887708323884	0.5420097325293166	0.19393862067568304	0.40581512169931794	0.1061678531081098	0.0	0.0	0.32496454816864956	0.18659126669479636	0.0	0.0	0.10822396031924861
