features	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_063	SH_064	SH_065	SH_066	SH_068	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_091	SH_093	SH_094	SH_095	SH_096	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_205	SH_214	SH_227	SH_228	SH_231	SH_234	SH_235	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_250	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
1.14.14.9 4-hydroxyphenylacetate 3-monooxygenase	0.057019401463859	0	0	0	0	0.013555599231892	0.013419299245473	0.117355986300214	0	1.82036020805807	0	0	0	0	0.00325213023953	0.099815893476532	0	0	2.13502979685405	0.013424501240625	0.062594301144975	0	0	0.265330977651702	0.080897402255662	0	0.060968504669858	0	0.010339899061237	0	0.057003496856257	0.026238196491515	0.305363018843433	0	0	0.26326296889706	0	0	0	0	0	0	0	0.006282050653126	0	0	0.159820013188667	0.027862801291413	0	0	0	0	0	0.097057004574685	0.021368199780228	0.011470199815754	0.180189015922583	0	0	0	0.04923329692543	0.003558549603802	0.168413017069165	0	0	0	0	0	0.049806202868937	0	0	0	0.074100404553826	0.007681490126284	0.031923501124761	0.282499023444057	0.027435596143817	0.047163300638544	0.081178508309026	1.6900600083827	0	0	0.014952600174048	0.348754968801776	0.253247015654971	0.015042398623636	0	0	0.063753099221128	0.445308973539295	0.021768401284466	0	0.139220011069648	0	0.655388967233829	0	0.112540009554872	0.158679994878429	0.12712098835076	0	0	0.911342043100099	0	0.135271018704735	0	0	0	0.008583280340567	0.070819102914348	0	0.039671601546213	0	0.151004992359147	0	0	0.041159302319887	0.021123397554692	0	0	0	1.62170992405678	0	0.695814032753219	0.018063700077096	0.019887396920158	0	0.235356980759802	0.168429984176087	0	0.018213999166455	0	0.03536880534932	0.60044999927886	0.020882997418097
1.14.16.1 Phenylalanine 4-monooxygenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110502999148022	0	0	0	1.96255995766758	0.062993201469631	0	0	0.145945983504455	0	0	0	0	0	0.022507000370015	0	0	0	0	0	0	0	0	0	0	0.074075604579132	6.97325936195374	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007440620051921	0	0	0	0	0	0	0	0	0	0	0	0.113760988777478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.19.1 Stearoyl-CoA 9-desaturase	0	0.278475010686479	0	0	0	0	0	0	7.15154826446227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.99.46 Pyrimidine monooxygenase	0.581941014940172	0	0	0	0	0.010088899428328	0	0	0	1.66480019027834	0	0	0.051458903896726	0	0	0	0	0	0.77024592671187	0.268323024797072	0	0.021160299422409	0	0.127190989286957	0.733504020452292	0.040761095406347	0.0114512008771	0.078670700080874	1.2742998843058	0	0.017704199023614	0.010063998654275	0.107596006639567	0	0	0.45082094673821	0	0	0	0	0.054927998259826	0	0.044969702901625	0.011815101228381	0	0	0.022943101893311	0	0.006430290590018	0	0	0.090935810519546	0	0.034671301634197	0	0.008292189866803	0.280334024771996	0	0	0	0.061006696190193	0	0.130116013187648	0	0	0	0	0	0	0	0	0.04132100210985	0.05291270325174	0.131802002166825	0.1259870044389	0.153225012715853	0	0.026775000362507	0	1.02055000506193	0	0	0.004073240047413	0.406548963631756	0	0.042286296130846	0	0.52427404737917	0.131231998396739	0.06814729595062	0.021283101255831	0	0.158141012574092	0.048809496369306	0.314821984260475	0.00647468111112	0.06952910590316	0.04296769861317	0.310100971582657	0.015578600108708	0.019503200740498	0.242438011465621	0	0.030762004253647	0	0	0	0	0	0.019356098974533	0.011853600461998	0	0.014877699247189	0	0	0.038697702181142	0	0.005974901060527	0	0	0.265436987569825	0	0.133089006264739	0.00374169001597	0	0	0.104401991465242	0.06310049407174	0	0.003882469822323	0	0	0.654302999214182	0.015920498031644
1.15.1.1 Superoxide dismutase	11.3495002913757	17.9681006895259	1.65399005001666	14.4829987412391	7.45274963322411	6.04312965757512	9.43317946960062	8.35438902473369	27.8093932512164	17.4026019890304	11.2163006674933	8.44068001153841	9.44178071497885	9.43703084671872	3.52576025968388	7.15129953262682	0.228198005082882	0.14123297665207	9.80134906741144	15.7691014573015	5.91822010825608	11.8268996771729	5.78272965800937	7.8930593351834	13.4930003762253	11.3389987221289	4.30612032982556	13.4477000138242	19.5828982220608	13.7267005976605	7.81989956873254	11.723898432319	7.9108304881639	9.2523094162718	7.44357937971164	17.8822978873138	12.0504983702906	5.4093994800918	8.47121092564922	7.12670015728627	17.0381994602128	1.12556992631006	15.2786009858365	10.3711010782523	9.15900032541928	18.5404985759321	10.1857008405444	7.34909034062299	7.65815070268128	4.75581916539844	8.16212971214617	6.94245080310965	4.74107030387416	1.27597006014157	6.35625993462587	6.46666989612588	13.3023011754711	4.60045027154158	10.9863012853973	19.308299851133	14.0756991209867	9.13799898260261	5.36065054331801	7.30423984244755	8.71413020330066	3.75103951804769	1.14397002717844	10.096898858798	3.9267802261904	11.3137012575745	3.41778017520908	11.7670006008231	5.02180030861373	12.3794002035173	10.2608003615188	12.427601031343	10.3393985467562	13.1369001778605	9.65623098836352	13.7277000680894	4.5224399476618	1.24675999188933	3.91292004554639	11.759098948078	5.29644032741005	16.3854985007433	11.1132011113423	15.0139013568213	10.9434998663033	3.86417977038657	10.7571006347335	3.43003972137787	9.71414077238979	15.1204988752617	13.8590993071143	10.3231017715475	10.3589008794914	10.7984996514665	17.6688983808398	9.1242900636693	3.36617012780675	16.5419007823161	2.4923197881927	3.80398052599921	2.94327050777891	1.51502009252834	2.46802993336566	7.63575030297054	5.856070240989	7.66074959414115	4.35225016963026	13.6417986542366	4.72812976075663	6.51730078123536	4.288450438181	9.97088056199473	2.93718965998211	5.29115093916342	3.8094402449531	3.01791961398394	7.89149963044817	2.64072990735527	12.6144005937825	8.39627003583528	7.54798883108826	10.9525007445587	7.19637941170318	15.4639985471651	10.0118010467839	12.163599443345	9.43887085822933	0.449677068010958	17.2466999792867	6.25185922704138
1.15.1.2 Superoxide reductase	0.834243021417521	1.1960000458965	0.883170026707061	0.64997894350838	2.90102985723017	7.53605957298049	1.63196990823923	1.71323980000153	3.22328921777217	0.456842052214762	0.741162044107294	0.670959000917201	0.731513055393826	1.68992015162471	0.8446790622134	1.11420992718081	1.69873003783751	1.86894969103458	1.96743981280007	2.18978020236854	2.22982004078787	2.83001992275178	1.99381988208549	0.844982928828778	1.14154003182956	0.892641899401936	3.59875027564484	0.847776000871514	0	0.449998019592914	1.8543898977304	0.76333389792951	1.08089006669989	0.362531977127858	1.59931986672548	1.36380983887405	0.53691392738776	0.600110942322137	1.25417013704317	0.762625016831134	1.2429499606221	1.13790992550218	3.21898020770148	1.04983010914769	1.10784003936156	1.05579991890559	0.989070081620041	2.27110010526322	1.34186012312372	1.72487969729983	0.574962979722781	2.96524034302197	2.28646014654838	0.82731403899462	1.10343998865112	0.645503989631269	2.03752018004751	2.18266012883151	0.848503099274863	1.49865998844533	1.34639991591867	1.79398980026256	1.51091015313528	0.505341989099773	1.34736003143391	0.549970929336985	1.7072100405599	0.990783888016651	6.80383039191424	0.564916062793245	1.90360009758616	2.55426013042052	3.42453021045382	2.06996003403014	1.50003005285056	2.86898023809122	1.29564981789124	0.742098010047265	2.75957028245582	0.280251001390045	2.51974997083893	3.30902997847344	4.77925005563047	2.07295981456131	1.37134008477213	0.162623985120068	0.981977098199674	0.230851020862238	1.8045099779543	1.15816993118038	2.08614012309478	0.312447974619851	1.55285012347006	1.48652988942447	2.28215988590342	1.19227020460549	0.529414044948311	1.38103995542542	1.9253898235592	0.81129700566123	1.27234004830821	0.704555033320521	1.61570986269051	2.74282037926623	2.82133048674158	9.16237055958262	5.68334984655524	1.01768004037941	5.92718024391532	0.602649968072207	0.854785033315503	0.364572964034877	6.14697968896283	2.90292034797597	1.47958015117906	2.77285015628782	8.62396900166348	4.09991072772185	5.00403032176716	2.67027965844987	1.78218991654165	2.52441991143578	0.736314034659627	1.38621000591634	0.64708989978907	1.21297008245856	2.85246976681345	1.13341989351577	1.61052016838794	0.694472968218139	1.47320013395072	2.33666035340586	0.924476998889703	1.39290982778536
1.16.1.1 Mercury(II) reductase	1.97238005063691	1.20808004636007	0	3.10872972981097	3.11558984667092	0.350113980161316	1.90651989280211	0.56442593411061	0	11.0099012583767	2.59856015464291	1.05035000143583	0.475859036034426	1.26368011338117	0.274378020208847	1.70405988863117	0.154712003446055	0.055517190822176	2.02718980711492	1.69377015652977	0.823937015071456	1.64354995513766	0.374597977846275	1.26909989310625	1.69107004715211	0.32795096304091	1.10508008464317	1.9760700020314	2.25423979533667	0.904819039395821	1.0663299411919	2.92698960861261	2.46423015206345	1.16083992676261	0.49507595874433	0.868099897439206	2.54179965624701	0.786976924362074	1.74207019035601	1.17693002597485	1.23029996102287	0.267033982517552	2.48307016021762	2.21670023046367	3.32625011818167	1.19755990801722	0.670081055296429	0.261339012112802	1.69092015515207	0.79268086089196	0.864098969525821	0.983444113765799	0.58606203756306	1.23161005805071	0.996272989753332	0.106447998290126	2.40727021272084	0.513303030297711	1.12023013106693	1.17422999094669	2.3595398526491	1.99749977760437	3.46318035100372	0.766783983460469	4.80637011213262	0.655599915765245	0.338009008030418	2.2078097504623	3.52163020285294	2.53857028217478	1.42026007280821	1.32079006743954	0.478169029385782	2.95044004850523	1.32124004655125	1.40370011649041	2.69098962177064	3.45132004672742	2.57877026395003	2.2024600109242	0.523606993940296	0.310902997977452	0.455859005306199	1.81665983748888	0.433150026776035	0.424556961153463	2.76405027641056	0.113773010281781	0.741260990944014	0.203512987907055	1.58989009381306	0.343165972124628	1.71898013667938	4.65739965355933	1.6783799160894	0.796887136753801	2.44352020745975	2.55041991768239	0.743264931887945	2.18617001525509	0.313072011886718	2.60826012335245	0.571111951464622	0.628316086881035	0.502090086621586	0.014783400902882	0.307425991699806	0.888280035245086	1.20747004968981	2.17843988458843	0.379410014787619	4.07538959796282	0.389477980292414	3.00147035978925	0.781973079899663	2.03813011487635	0.819726905105954	1.83761032617032	0.983419063235419	0.724349907349852	1.04012995129165	0.400835985937471	5.70126026836858	1.38905000592847	1.53915976163956	1.44424009818045	1.46208988047561	0.546799948628418	1.15886012116462	2.49821988567147	0.357453032501417	0.150429022751487	3.4895099958091	1.0197198739253
1.16.1.3 Aquacobalamin reductase	2.63519006765323	0.04208600161505	0	0.059400594837316	0.013383699341341	0.30825998253291	0.193473989121538	0.192633977512487	0	3.79911043421933	0	0	0.286722021712025	0	0	0.079977794773051	0	0	2.85178972865506	0.664506061410328	0.031668900579288	0.94212597428373	0	0.203997982817658	1.39345003885357	0.45603094860668	0.082317106305046	0	5.16622953095595	0	0.135061992551331	0.025122096640756	0.33115302043489	0	0.147139987738531	2.73661967668481	0	0.043559195813439	0	0	0.541105982857221	0.074578695117407	1.19341007700359	0.230313023944954	0	0.106670991806761	0.215017017743634	0	0.022208402037754	0.012000297894061	0.057480197972846	0.350254040517738	0.032613702090343	0.210796009935659	0	0.073327198822145	0.852888075366308	0	0	0.079193199389421	0.219973986262844	0	0.131092013286569	0	0	0	0	0.023108097388207	0	0	0	0.522855026696978	0.114589007042044	0.734580012076495	0.635651022395893	0.399442033148935	0.009919808605731	0.044375100600795	0.077805107963742	1.98179000982968	0	0.066190999569401	0.275545003207344	2.18412980461648	0.260852016125089	0.016326498506142	0.02007770200781	3.47208031377537	0.234453997135676	0.334736980109594	0.087699405174791	0	0.85102406766654	1.48403988960969	0.354638982269824	0.004330200743106	0.092132407822226	0.167955994579035	0.316231971020818	0.045398000316787	0.295031011201737	1.38965006572072	0	0.256060035406957	0	0	0	0	0	0.0150738992014	0.017398100678096	0.086039791512175	0.127171993565097	0.006663060798708	0	0.921108051916966	0	0.020174103580843	0.037638502420216	0.026484796612383	2.01272990574567	0	1.00342004723279	0.00662850002829	0.063165690217909	0.018684801270206	0.528421956802033	1.36568987169412	0.23369002443346	0	0.054755104978608	0.008373331266416	0.23037499972332	0.130709983839462
1.16.1.9 Ferric-chelate reductase (NADPH)	4.55142011684861	0.168256006456824	0	0.190552983438469	0	0.32090198181657	0.145028991845455	0.288670966301417	0	4.26264048719849	0	0	0.342923025967846	0	0.007170590528138	0	0	0	1.70293983796698	0.713121065903083	0	0.722799980270452	0	0.105731991094406	1.81445005059231	0.649655926785726	0.020934901603501	0.083770100086116	9.23207916181584	0	0.028384698434584	0.027767496287022	0.310120019136979	0	0.065232094564079	2.76803967297272	0.015136397952954	0.133449987173855	0	0	0.497266984246085	0	0.808405052161528	0.316945032951824	0	0.321660975293703	0.347266028657087	0	0.036210903322568	0.009220888381821	0	0.224844026010182	0.105704006774993	0.09379300442084	0.012907999867241	0.056856099086721	0.902117079716478	0	0	0	0.339900978773524	0	0.376616038171165	0	0	0	0	0.053121693995921	0	0.014311101590751	0	0.606316030958496	0.229531014105783	0.853661014034187	0.831510029296593	0.244532020293248	0.03134389559449	0	0.11823301210174	1.83167000908508	0.09865459885827	0	0.279085003248549	3.09218972338508	0	0	0.032362903236355	3.8072003440605	0.300897996323929	0.428831974518375	0.069135904079433	0	0.916754072892858	1.28993990404782	1.07799994610539	0	0.095085108072916	0.275069991121813	0.441395959550916	0.057282000399714	0.250503009511098	1.56270007390477	0.074171693696593	0.143370019824633	0	0	0	0	0	0.079082995810262	0.020508900799341	0.152522984953608	0.20324998971555	0	0	0.816887046042695	0	0.028682305091023	0.095737506156075	0.104437986641546	2.43081988616689	0	1.05102004947341	0.063922600272822	0.200236968990502	0.009122260620138	0.518698957596879	0.790935925691965	0.243807025491244	0.017044899219957	0	0.015097002283331	0.988508998812801	0.098967987763935
1.16.3.1 Ferroxidase	2.96747007618386	0.506815019449026	0	0.958426916700242	0.742715963448348	0.826633953160027	1.8786098943714	1.72559979855866	0	3.38855038729437	0.072006204285161	0.773919001057947	1.18916009004915	1.0664500956851	0.650450047907792	0.862271943646217	0.753705016788026	0.792060869060457	1.62607984528013	1.21705011247369	0.237860004350935	3.03562991713945	0.509774969851908	1.28348989189421	2.68660007491047	1.21671986287932	0.712609054582005	0.854544000878471	3.57067967581656	2.70210011764944	1.62574991033989	0.481557935607662	0.761722047004573	0.940757940647582	0.404932966256126	2.01150976235219	1.74192976442142	0.622934940128477	1.45046015849178	0.401793008867572	1.40082995562031	0.299428980396684	1.86649012043341	2.05630021378736	1.46857005217829	1.43459988981053	2.61722021597825	0.361210016741723	1.74183015982337	0.370160935040235	0.612763978389653	0.505252058448063	0.729197046737156	0.931957043926863	1.35195998609509	0.356385994275372	3.02923026768096	0.490167028932109	1.90184022251531	3.26642997481582	1.33428991667493	1.26648985899282	0.684062069331743	2.98684993557365	0.782699018260368	0.107804986148676	0.238807005673577	0.473760946453169	0.568870032768052	0.1047870116476	0.605765031053939	0.971650049612452	0.569342034988801	0.838919013791828	0.766063026990699	2.60509021619149	0.82165388451326	0.778338010537918	0.638616065365548	2.01449000999187	0.8783029898354	0.287582998129158	0.967144011257556	2.034899817966	2.55647015803332	4.44178959358069	0.53725205372628	1.64965014908053	2.24089997262293	0.391526976735075	0.420098024788304	0.580702952829499	1.39026011054222	2.92157978267829	1.01178994941556	1.00550017255388	0.851351072281409	0.657708978771719	1.391099872521	0.363606002537243	0.5353350203256	2.81084013293306	0.028112297610905	1.36219018835821	0.773954133524115	0.119529007300115	0.504211986386781	0.929711036888982	0.260532010721413	1.67628991119184	0.903590035217693	1.08444989301902	0.89130395490002	0.199744023943516	1.03322010557133	2.11518011921917	0.879874898143042	1.42571025305929	0.577713037147873	1.20310984611263	1.58165992593229	0.742346973956241	1.80757008508558	0.175127000747442	2.51597961036533	0.301469020494075	0.937083923394326	0.801818924669513	0.735551076905543	1.25417994260371	0.491366044677458	0.198211029978229	1.21982999853498	0.376118953497931
1.16.3.2 Bacterial non-heme ferritin	11.6261002984769	25.2953009707072	11.1736003378897	20.6845982022395	23.7911988291518	18.4860989525129	33.1032981387009	28.1801967103284	2.35690942802522	12.797401462679	25.1251014952199	19.6590000268739	36.0816027322794	17.040301528907	11.1817008235692	19.5482987224209	2.32462005177859	5.74984904946371	10.9123989616962	15.9082014701564	15.3508002807968	17.9580995098157	15.8755990611171	16.5945986022701	19.4524005423913	31.0738964980651	17.114601310886	28.9224000297322	5.50677950003729	11.7266005105762	11.9646993401468	31.79879574797	14.3502008855265	27.8057982457322	21.9277981727127	23.8829971783672	36.5953950508388	22.8686978020437	36.626604002189	20.2563004470565	35.2871988820662	8.45383944653559	17.0283010987341	39.4577041022991	17.9129006364454	18.4813985804715	22.6241018669861	22.8328010582775	15.4811014204839	19.699596542906	26.0773990803284	15.4559017879542	20.2463012976664	7.16785033784946	24.1485997516317	25.1255995964075	21.852001930974	12.7361007517483	10.7059012525904	20.4337998424554	42.7287973316293	37.9737957721115	14.8591015060145	20.9304995485291	15.3201003574179	16.9629978205092	9.5300402264147	26.0298970579709	7.0733204074374	33.2604036970602	18.7582009616204	23.9853012246895	13.0140007997728	16.2763002675824	16.324100575147	27.0216022424714	22.047796901094	24.5265003320643	21.4474021952488	16.9882000842615	26.6926996910854	3.29193997858461	9.71298011305909	18.7710983208126	17.9255011081007	9.76718910631196	21.6081021608534	15.8929014362574	21.225099740693	14.1476991593296	17.2700010190337	11.5704990601284	17.6117014003398	33.1166975366145	24.4145987793921	22.099603792513	18.8155015974737	21.7796992970362	16.4599984916222	19.7155001375748	20.9704007962042	25.1327011886008	28.6451975656165	16.2211022429891	12.1122020896213	0.366453022380752	18.8338994915035	19.6623007801588	13.7155005644203	19.7486989537337	17.4028006782794	30.4985969913134	16.1224991842015	18.8523022598443	11.5222011773039	18.1889010251919	9.06294895084584	8.87113157459924	11.6913007517693	10.0895987094596	16.743799215903	8.08460971636764	14.7782006956365	20.0824000857117	19.6137969625289	37.3045025359862	15.0999987655902	26.4369975162573	20.4938021427295	16.7545992332425	21.9314019941127	12.3988018752444	42.7414999486675	18.6641976924221
1.17.1.2 Transferred entry 1.17.7.4	2.22416005710086	0.082041003148324	2.14346006481823	0.143033987568487	0.103472994907732	0.902686948850598	0.06845589615093	0.141577983472611	0	0.037237004256003	0.079159304710849	3.02990000414187	0.033056902503234	1.32255011866316	0.21547601587052	0.060614896038514	2.14815004784789	1.43818976224566	0.533312949255806	0.053993004989764	0.136245002492194	0.519551985818309	0.534081968414392	0.077300093489168	0.030837400859839	0.089702289890821	0	0.047993600049338	0.006336829424677	0.4751240206869	0.166161990836166	0.077151489683557	0.047025102901839	0	0.130525989123008	0	0.102928986079884	0.487751953121184	0.736360080462066	11.3982002515583	0	12.5753991767012	0.497496032100434	0.033324103464607	0.472208016777551	0.379316970865232	0.793916065515541	0.078111003620367	0.489587044922549	0.114724979866844	0.213770992460938	0.617678071453617	0.553432035471673	6.88627032457747	0.640571993411717	1.54906997511729	0	0.431680025479913	0.277577032476513	0.760085994139737	0.124322992236153	0.118657986788976	0	0	0	7.52780903278946	0	0.022316497477678	0.080317904626472	0.31984103555193	0.77797303988201	0	0.296247018205801	0.173238002848033	0.720055025369699	1.49570012412531	2.08807970651204	0.018089600244915	0.01228870125781	0.007546730037432	0.049510199427019	0.865625994368756	0	0.064282294249563	6.77842041902162	0.042301496129456	0.037778603777936	0.042007603796269	1.0500699871713	0.676417959806568	0.056341003324457	1.12736990842374	0.668051053118009	0.025749298084639	0.131568993422208	0.031958805484451	0.054368904616029	1.16831996229119	0	5.43652003793604	0.067885602577481	0	0.110048990647597	0.419127057955213	4.30045074192236	0.109070006661342	1.04254997185219	0.150932005988665	0.038809501597089	0.549222970902716	0.054366902118966	4.65887954040153	0.422814978605562	0.429883051530511	7.17876073350424	0.820138046225933	0.089972889584468	1.88771033506292	1.15990007458343	1.48861980959362	0.623889970783794	3.72517986930951	0.211821009970796	0.047696400203568	0.556468913822998	0.225185015308235	0.131088989283606	0.142107986649026	0.042716804466256	0.142492993478951	0.164565014963074	6.87285103947748	0.107711999870638	0.410968949189197
1.17.1.4 Xanthine dehydrogenase	20.149300517293	0.437910016804797	1.06246003212879	1.54708986553778	1.79882991147328	1.97389988815192	1.88812989383612	1.82634978679741	0.723111824515222	20.4723023398818	1.64820009808604	2.63806000360623	2.7455702079083	1.84911016590771	0.378120027849788	0.432593971727821	0.482976010757808	0.981748837702191	10.41019900948	6.48650059944995	1.59967002926116	2.90984992057274	0.273250983839937	1.78079985000679	12.4434003469593	3.26474963207251	3.2203902466645	1.28369000131963	36.6720966705257	0.488589021273166	0.378606979119825	0.811371891506028	1.10379006811301	0.632366960103969	1.74133985489067	8.04014905010463	0.579712921599624	0.593942942914956	1.414130154522	0.397551008773951	2.55006991921123	0.589667961395028	6.467500417309	1.47659015351665	0.932182033120428	0.816677937272193	2.00366016534604	1.17291005436321	0.843175077366372	0.832574853890939	1.92599993207576	2.80030032394154	1.37720008827026	0.211321009960404	1.73918998211243	1.13027998184431	4.03832035685022	1.44848008549654	0.717208083913346	1.30252998995749	2.32127985503839	0.871027903022366	3.84037038923306	1.28185997235028	4.749850110814	1.36646982442912	0.945710022468179	2.75150968901062	1.46236008423487	1.042670115898	1.42788007319884	2.00887010257291	3.30002020280208	2.39924003944351	3.64623012846763	1.98950016510484	0.728011897675016	1.21617001646573	1.95956020057078	3.6775000182404	1.79780997919395	0.360188997656826	2.67688003115888	10.2941990791221	1.02218006318811	0.172808984188151	2.30722023072664	5.20218047012625	2.12951997398365	5.53677967099902	0.605075035703058	0.269304978124357	4.96472039475435	5.61693958218395	5.8966197051985	0.652804112027714	1.18153010031427	2.37983992318805	3.763779655091	0.726738005071178	1.7721000672831	7.70643036446021	3.89414966905958	2.53119035000288	0.895316154461734	1.14909007017953	0.596193983903359	1.69624006730324	1.62967006706418	1.01339994631108	0.431757016827859	0.335459966906874	1.13859994238684	1.07498012885894	0.781076079808011	2.62086014772111	1.48862982767175	1.13085020072252	0.614093039487165	0.721060907770541	4.28563979930734	0.59091697926886	3.88029018265224	1.52351000650234	0.927077856429015	0.308098020944719	3.44559971832567	3.25783969392759	1.45518015214636	0.721084967000268	1.216310110593	1.29002019510781	7.99814999039422	3.98646950712646
1.17.1.5 Nicotinate dehydrogenase	11.819500303442	4.13091015852368	0.60129001818301	0.790994931252258	1.69549991655852	4.14751976498701	0.782446956005355	2.83610966892107	0.731044822590042	11.3805013007344	0.375366022338407	0.405190000553895	1.42633010800885	1.35544012161415	0.571467042090433	1.13470992584103	2.37983005300833	1.77638970633614	6.62468936966743	6.19769057275957	0.403420007379359	4.26280988364234	1.75818989602065	0.504930957470675	5.19234014477802	1.60350981928925	0.244040018692148	0.872093000896511	15.7660985685896	0.459681020014512	0.589369967496246	0.523570929989823	1.07959006661967	0.303854980829789	2.17319981890291	7.1994591494271	0.720924902502116	0.166913983957563	0.94333010307768	0.214369004731124	2.65295991595158	0.995762934808396	5.08424032805552	1.29863013501468	0.500827017794384	0.648962950154129	0.980745080933045	1.62582007535513	2.22552020420483	2.42420957457401	1.61637994299513	5.22705060467044	1.93175012381359	1.59754007529845	1.1491099881814	3.58932994234459	4.98069044012369	0.398693023532856	0.721451084409777	0.756745994165488	1.98224987621048	0.994220889306429	2.23715022674189	0.86217198140295	2.13506004981095	0.444289942915407	0.948546022535556	0.489852944634371	3.98139022933604	0.736183081830431	1.65319008474914	3.52629018005238	4.3849902694787	4.84694007968369	2.8574801006776	3.34504027759854	1.39706980363625	0.529803007173003	1.11189011380751	2.73386001355995	2.96767996565504	1.88154998775976	5.37455006255976	7.1943693564205	1.02098006311392	0.358745967175103	0.366969036697638	3.22675029160465	2.2408199726239	2.700509839533	3.19421018847757	0.309469974861754	3.27495026039752	5.54402958760736	3.65704981716579	1.14488019647289	0.752988063930193	1.41255995440807	8.1837492500494	0.593566004141904	1.31238004982845	4.89087023130393	1.22937989552238	5.40562074746761	1.54836026712621	9.53147058212503	1.26699996579227	0.229939009123497	2.99712012333749	0.694409963210855	0.879276034270047	0.226503977655383	4.38076977833305	2.03172024354434	1.6276001663033	3.62767020446855	1.79357979236982	1.25646022301792	1.89603012191777	1.45089981441831	3.01943985860235	1.23575995664583	2.68494012638496	1.0805300046117	1.26429980420548	1.4616000993606	2.19094982089204	2.56231975927134	0.622647065100864	3.58407983597817	1.02939009359729	0.697379105474406	3.1435499962246	2.16247973263836
