clade_name	A001_0_h_CD_1	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	BM	BS	C1_A301_Stool_0h	C2_A304_stool	Coded	CR	CS	CU_fresh	DA_fresh	HP	HY_fresh	LDC1	LDC6	LDC7	NE	S3_309_0h	S5_363_0h	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_025	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_062	SH_063	SH_064	SH_065	SH_066	SH_068	SH_069	SH_070	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_080	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_090	SH_091	SH_093	SH_094	SH_095	SH_096	SH_097	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_122	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_136	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_181	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_201	SH_203	SH_204	SH_205	SH_206	SH_207	SH_208	SH_209	SH_210	SH_211	SH_212	SH_214	SH_215	SH_216	SH_217	SH_227	SH_228	SH_230	SH_231	SH_232	SH_234	SH_235	SH_236	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_248	SH_250	SH_251	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	10.69186	19.72906	12.27502	0.01621	3.9865800000000005	4.58534	0.0006	11.09388	3.22587	1.0206899999999999	0.4863	1.6833099999999999	0.2171	0.83121	7.3098	0.29016	0.1435	0.09623999999999999	15.420739999999999	0.09399	2.28124	6.35749	0.29264	3.8003699999999996	5.58839	5.09879	16.2026	7.99742	4.2949	0.0	0.0	2.31917	0.20646	4.328180000000001	3.88301	2.3888	0.0	1.41734	0.07064	2.91368	0.0	0.53704	0.2713	2.3407	0.26553000000000004	0.10272	0.4894	0.15975	0.48373	2.34151	0.27444	3.09072	0.7742100000000001	0.20087	0.9187	0.0	0.09623999999999999	2.77179	1.35914	0.25999	1.21786	0.42202	0.30415	0.5521699999999999	0.00045	0.2485	0.0	0.0	0.13335	0.07085	4.58667	0.0	0.05757999999999999	0.93532	0.25739	1.21485	0.01584	1.00549	0.29299000000000003	0.0	2.06143	0.3921	0.48856000000000005	0.14300000000000002	0.48746000000000006	0.044539999999999996	0.0	1.6319	0.0	7.856310000000001	4.10076	0.26143	3.44165	1.8853799999999998	0.10061	1.79172	0.29253	0.0	0.25315	0.9587700000000001	5.05829	0.0	0.42115	0.058370000000000005	3.26874	1.58665	1.7601099999999998	0.26921999999999996	2.25805	0.26204	3.08794	1.45776	0.49731000000000003	10.03474	7.35756	2.87437	0.22841999999999998	0.5343	0.9799700000000001	0.0	0.1179	2.57051	0.16033	5.7893099999999995	3.7749800000000002	20.39472	1.9432099999999999	3.4712099999999997	0.056510000000000005	1.11657	0.15369000000000002	0.35216	2.6341900000000003	7.12741	5.0421	0.0	0.02888	1.8341	0.6975899999999999	1.0968799999999999	2.20289	0.08952	0.03053	0.026539999999999998	1.1354	0.0	0.0	0.0	0.0	0.37208	39.064	0.96601	0.14143	4.01355	0.9160299999999999	2.16341	0.0	0.0	0.0	0.04815	4.12386	0.0	0.0050799999999999994	5.54371	5.82437	0.0	0.062279999999999995	8.30677	5.151009999999999	0.0	0.16922	6.42108	2.7406599999999997	4.708880000000001	0.026389999999999997	3.1855	1.6680700000000002	0.71924	4.33714	7.74273	4.11041	3.4977099999999997	0.40266	0.07546	0.17762999999999998	0.53808	2.29679	1.75436	3.48255	0.27029000000000003	0.0	0.04081	0.02663	0.80548	1.14865	0.0	1.9697799999999999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens	10.56978	0.02024	6.827389999999999	0.018619999999999998	1.28372	11.70277	0.0	0.0	1.12285	0.12387000000000001	0.060570000000000006	2.33143	0.81116	0.64528	3.4727300000000003	1.17365	0.13692000000000001	0.17493	0.49688000000000004	0.36883	1.11604	0.52195	2.5643700000000003	0.94986	0.47586999999999996	1.90474	0.0	0.07488	0.6583100000000001	0.033530000000000004	0.0	0.0	0.00799	1.60683	1.13081	0.0	0.0	0.0	0.25786	0.0047	0.59158	0.7927	0.70758	1.15898	0.0	0.77877	0.06555	0.027530000000000002	0.19901	0.00249	0.0	0.08821	0.18215	0.07691	0.06311	0.0	0.55013	0.31747	0.0	0.15234	0.51165	0.00285	0.32065	0.0	0.0	0.07197	0.03146	0.0	0.40526999999999996	0.01054	0.0	0.0	0.0	0.01026	0.033030000000000004	0.026639999999999997	0.08763	0.03147	0.2075	0.27805	0.25716	0.052039999999999996	0.18707000000000001	0.0	0.0036200000000000004	0.035230000000000004	0.0	0.22183000000000003	0.0	0.0	0.03658	0.0	0.23463	0.00106	0.0	0.0439	0.0	0.0	0.7034100000000001	0.24863000000000002	0.0	0.05195	0.0899	0.0	0.36003	0.06957	0.15400999999999998	1.7785799999999998	0.10247	2.61762	0.0	0.19579000000000002	1.25891	0.37206999999999996	0.95476	0.29959	0.42831	0.026969999999999997	0.50416	0.0	0.12638	0.44406999999999996	0.1235	1.2378200000000001	0.0	0.38314000000000004	0.88107	0.67068	0.26669	0.09394	0.1204	0.00428	1.19987	0.36273	0.0	0.0	0.0	0.0	0.38192	0.16839	0.50034	0.1749	0.0	0.09155	0.0028	0.30332	1.47969	0.0	1.8276	0.69894	1.39288	0.28800000000000003	0.72097	2.06439	0.01649	0.0	0.68616	0.0	4.42601	0.0	3.07849	0.0	0.0	0.67327	0.14893	0.0	1.9631599999999998	1.09828	3.52156	0.0	0.16218	0.07403	0.17657	2.00247	0.89605	1.75122	3.573	0.53542	0.0	1.46062	1.24147	0.08879	0.29721	0.0286	0.11009000000000001	0.32141	0.0	1.40967	1.19001	0.00982	0.0	1.36019	0.0	0.15395	0.1429	0.1405	0.4242
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_vulgatus	7.138780000000001	0.22316999999999998	2.12187	2.0214	0.78774	8.655389999999999	0.12021	8.83067	0.0165	2.29972	0.6702	0.0	6.78355	0.25581	2.05576	0.40806	0.27971999999999997	0.22896999999999998	6.47968	0.28984	0.21753000000000003	3.55099	0.03706	3.4391599999999998	3.13358	0.42846000000000006	6.05249	2.67726	0.13309	0.0	17.57256	0.86098	1.29288	0.5966199999999999	4.28461	10.32696	9.07916	0.33601	2.68485	9.23272	0.97711	9.32388	20.24856	0.42883000000000004	2.5606299999999997	10.0661	0.5665100000000001	10.89857	3.5971900000000003	10.94909	1.1868299999999998	0.80576	0.00619	0.05177999999999999	0.0	8.4686	2.9716400000000003	4.62352	2.82938	1.21512	14.316920000000001	13.300360000000001	0.97826	15.789760000000001	0.00062	0.14354	0.0	3.95486	5.00115	1.22256	16.78446	18.90863	32.49248	3.50193	0.66893	1.89872	8.66874	14.48299	7.2089300000000005	14.762329999999999	1.8639599999999998	1.03627	17.94592	0.14378	3.35808	0.43216000000000004	0.0	1.39376	0.0	3.63404	10.96686	1.9443	4.5530800000000005	0.10369	8.894680000000001	0.0	0.0	3.5479300000000005	0.7023	1.0016	15.244370000000002	0.0	15.891779999999999	2.21411	2.94562	0.03796	2.71562	5.35612	1.40365	1.22756	0.0	14.37396	3.10849	3.96083	2.6893700000000003	17.71773	1.43655	8.854439999999999	0.0	0.0	0.0	13.35193	1.63332	10.41755	0.32976	0.14909	4.16535	0.92255	0.9754299999999999	0.1611	1.60449	4.15511	7.111039999999999	4.85535	20.2405	1.28416	4.08115	5.813	15.08699	1.63232	4.8553	0.0	2.17693	0.0	0.7863100000000001	6.03718	12.07386	0.0	1.79132	0.7239800000000001	0.0034700000000000004	0.66457	5.93623	5.507219999999999	1.36158	1.3624100000000001	32.81027	0.0	0.0	16.659689999999998	4.565840000000001	18.033070000000002	22.35781	2.83661	0.12408	0.0	7.895810000000001	5.71943	4.980659999999999	12.57944	0.0	9.90128	2.40937	11.79314	1.33701	28.444779999999998	0.9707600000000001	0.33944	2.72922	2.89835	2.02565	1.5646200000000001	0.72868	2.64652	5.52528	0.0	23.68327	4.8297099999999995	7.04735	0.10259000000000001	67.06724	1.3463200000000002	2.26475	1.25585	0.55994	6.37132	12.15995
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	4.69016	0.27307	1.18085	0.0	0.1475	0.43053	0.0	2.24123	1.2578	0.9198200000000001	0.08872999999999999	0.0	0.0	0.43816000000000005	0.012029999999999999	1.12191	0.65292	0.027160000000000004	1.3397	0.0	1.01681	0.49646	1.1103299999999998	0.00137	12.03423	0.6472399999999999	5.36555	3.3577199999999996	1.9294	0.0	0.0	0.13768	0.03816	0.37682	0.08256000000000001	0.09262000000000001	0.0	0.0	0.0	0.55308	0.0	0.026139999999999997	0.00835	0.18366	0.01806	1.2032200000000002	0.008409999999999999	0.59345	0.66533	4.64414	0.0	0.066	0.00515	0.01142	0.0	0.0	0.34543	0.11285	0.0	0.0	3.7502800000000005	0.019530000000000002	0.07304	0.07955	0.0	0.02512	0.0	0.0	0.62179	0.01466	0.0	0.0	0.0	0.02045	0.0	0.39316999999999996	0.0	0.10633	0.0	0.0	0.27851	0.11249	0.19889	0.0	0.05981	0.0014	0.0	0.3658	0.01085	0.10952	3.19497	0.06692000000000001	0.10215	0.0	0.0	1.45137	0.16593	0.0	0.15904000000000001	0.06292	0.31745	0.034480000000000004	0.12855	0.79393	1.11395	0.05296	0.26308000000000004	0.05405	0.5369	5.67034	0.0	1.8044799999999999	0.97191	0.08361	0.29084	0.02377	0.00146	0.10984000000000001	0.0	0.81583	0.07241	0.91637	0.01909	3.36202	0.0	0.98995	0.0026100000000000003	2.24505	0.17519	0.015330000000000002	0.00165	0.0	0.03125	0.42546000000000006	0.51299	0.0	0.010709999999999999	0.26047	0.18336	0.02102	0.12484	0.14622000000000002	0.0	0.0	0.0	0.03356	0.09295	0.0	0.06262000000000001	0.03779	0.93975	0.16619	0.8451200000000001	0.18727	0.0	0.08882999999999999	0.0	0.0	0.0	0.0	0.7751100000000001	0.0	0.0	2.10207	0.0	0.0	0.6763899999999999	0.25672	7.57428	0.0	0.0	0.0081	1.11009	0.0	0.40033	0.0	0.37284	0.059370000000000006	0.01576	1.31657	0.66463	0.73206	0.16691	0.01896	0.37041999999999997	0.07898	0.16885	3.6539599999999997	1.60897	0.0	0.0	0.01803	0.0	0.26963000000000004	0.06763	0.031010000000000003	2.77339
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	3.10613	3.39121	2.0562	0.14268	1.5888799999999998	1.206	0.012790000000000001	4.1508	0.03273	0.2689	1.77857	0.01116	0.0079	0.016909999999999998	0.6129399999999999	0.030869999999999998	0.24095	0.3164	0.45857	0.01791	1.37273	1.0965799999999999	0.66802	0.16398	0.48100000000000004	1.55653	0.8271	0.7548199999999999	0.32468	0.0	0.3906	0.09705	0.00468	0.8731700000000001	3.76419	0.05301	0.01944	0.018690000000000002	0.06455	1.97315	3.8196	0.40215	0.74438	0.5201899999999999	0.08083	0.09079	0.03036	0.08337	0.03845	0.35505	0.02341	0.15584	4.02581	1.27293	0.27856	0.0	0.0	0.11859000000000001	0.02186	0.02036	0.13109	0.15403	0.01426	0.0	0.0	0.18716	0.3786	0.11077000000000001	0.28493	0.010740000000000001	0.020030000000000003	0.0	0.0	0.06344	0.02192	0.9368700000000001	0.0046	0.0	0.00586	0.0	0.03424	0.00132	0.10042999999999999	0.71227	0.0103	0.12193	0.0	0.44355	1.69156	0.60359	0.13925	0.0	0.23776999999999998	0.48348	0.0	0.04709	0.0	0.0	0.0	0.41397	0.0707	0.10525	0.4879	0.44883	0.08098	0.02109	0.013280000000000002	0.02481	0.04779	0.04918	0.8053600000000001	0.02481	0.4732	2.5459	0.77669	0.0505	0.58244	0.14075	0.06154	0.0	0.03514	1.22776	0.01052	0.99615	2.40515	1.7915299999999998	1.6455799999999998	0.40619	0.03096	0.01832	0.0	0.019430000000000003	0.03152	0.5596300000000001	0.08472	0.03288	2.30945	0.04301	0.48066000000000003	0.17682	0.06676	0.39826999999999996	0.0	0.0364	0.7138800000000001	0.0	0.0	0.0	0.0	0.29762	6.56907	1.77141	0.24633000000000002	0.28922	0.05085	0.046310000000000004	0.01967	0.16139	6.41392	0.013630000000000001	6.33557	0.0	0.0	0.25186	0.11419000000000001	0.0	0.00027	3.1856	0.14268	0.0	1.8854099999999998	2.06339	1.97603	0.56989	0.70825	0.0	1.5012	0.0	0.40775	2.64641	2.39256	1.0540200000000002	0.6050399999999999	0.12428	0.0	0.46876999999999996	0.6189399999999999	0.25777	0.21131	0.022580000000000003	0.0	0.38418	0.0	0.20636	0.15417	0.058789999999999995	0.22901999999999997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9699|s__GGB9699_SGB15216	2.37774	0.21852	0.12112	0.0	0.03441	0.0	0.0	0.0	0.10275999999999999	0.09222000000000001	0.85264	0.29835	0.91843	0.04142	0.32166999999999996	0.73732	0.04813	0.36785	0.0	1.48466	0.59307	0.33145	0.23199	0.0	0.80445	0.08338999999999999	0.0	0.15264	0.08288	0.01267	0.0	0.0	0.57375	0.20797	0.1558	0.0	0.0	0.00162	0.52593	0.01053	0.0	0.0	0.0	0.0	0.27301	0.01669	0.61525	0.73011	4.42146	0.12320999999999999	0.0	0.38486	1.03674	0.45905	0.0	0.0	0.01468	1.44454	0.0	0.29916	0.0	0.22964	0.08505	0.0	0.0	4.28099	4.33853	0.0	0.44943999999999995	0.01828	0.26282	0.0	0.0	0.3516	0.0	0.0	0.0	0.0	0.0	0.0	0.59842	0.6974100000000001	0.0	0.0	1.24135	0.25609	0.0	0.2415	0.0	0.22979000000000002	0.17629	0.0	0.10137	0.0	0.0	0.53162	0.0	0.0	0.0714	1.62663	0.0	1.4956399999999999	0.12205	0.0	0.06869	0.72121	0.50629	0.0	0.02014	0.36225999999999997	0.0	0.7317	0.0	2.53368	1.27271	0.0	0.61427	0.0	0.0	0.0	0.48527	0.49616000000000005	0.0429	0.0	0.0	0.61058	2.44066	0.0	0.38137	0.055170000000000004	0.04879	0.09045	0.88665	0.0	0.00253	0.0081	0.3834	0.83247	6.10396	0.23888	0.5855	0.0	0.0	0.0	0.05679	0.05535	0.00228	0.0	0.12145	1.93458	0.46638999999999997	1.56748	0.38977	0.11137999999999999	0.04568	0.45548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43471000000000004	1.61154	0.0	0.0	0.0	0.0	0.0	1.73826	0.13466	0.1955	0.0	0.0	0.0	0.40298	0.80892	0.09545	0.31515	0.33150999999999997	0.8299700000000001	1.29855	0.30806999999999995	0.00454	0.6106199999999999	0.048310000000000006	0.30599	0.50248	0.01075	0.0	0.18557	0.0	0.18725	0.30518	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	2.16633	7.1512899999999995	2.16505	0.0	1.9453099999999999	0.58933	0.0	2.24242	0.0	0.15878	0.0	0.22098	0.51036	0.20273	0.0	0.20770999999999998	0.50426	0.6826300000000001	0.0	1.16305	0.2163	4.17713	5.23401	0.81205	0.0	2.3424400000000003	3.14141	0.0057399999999999994	0.06731000000000001	5.19069	0.0	5.417000000000001	0.14633	1.18505	0.48757	2.09817	0.0	0.47053999999999996	0.45656	0.15680999999999998	0.0	0.47117	4.88235	0.08477	0.7740600000000001	0.9471	0.057710000000000004	1.99363	0.0	1.0198399999999999	0.11675999999999999	0.40329	0.0	0.00883	0.5283	0.025	0.58226	0.07808999999999999	0.40483	0.32511	0.36230999999999997	0.24313	0.00313	0.17339000000000002	0.0016699999999999998	0.15391	0.27766	0.0	0.97964	0.16347	0.03845	0.0	0.0	0.36816	0.08983	0.9725299999999999	0.046169999999999996	0.08584	0.01259	0.643	1.39202	0.13835	1.0034399999999999	0.24075	0.15629	0.0018100000000000002	0.0	0.30404000000000003	3.5195199999999995	0.37549	0.41192	1.5806200000000001	0.65765	1.8115900000000003	0.0	1.97563	0.61388	0.0	0.10166	1.00227	5.82031	0.0385	0.89492	1.7845900000000001	3.3092599999999996	0.033460000000000004	0.41661000000000004	0.0	0.34376	0.007859999999999999	3.69495	0.14226	4.77494	0.0	0.14096	0.09294	0.66696	0.10265	0.5059600000000001	0.0	0.11367999999999999	0.30923	0.19288	0.59544	0.9324	0.0	0.38733	0.26074	0.266	0.06888	0.028560000000000002	0.038169999999999996	0.03152	0.0	3.32564	0.4047	0.05764	0.06039	0.04748	1.66713	0.79097	0.47579	0.0	0.13633	0.6352399999999999	0.0	2.98245	0.0	16.25712	2.26707	0.66468	1.20306	0.40835	2.1547400000000003	0.3095	0.18012999999999998	0.66786	0.0	0.0	0.04749	0.37795	0.0	0.0	1.13326	1.12998	0.0	0.0	2.41818	2.84333	0.0	1.09799	0.27248	0.46796000000000004	2.44847	0.51131	0.0	0.3327	0.00812	4.2303	0.0	0.0	1.34426	0.49863999999999997	0.70611	0.64157	0.0	2.7212400000000003	1.8621599999999998	3.7268199999999996	0.09744	0.0	0.25504	2.23981	1.07213	0.75346	0.16897	3.62934
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	2.10641	1.15525	2.9837599999999997	1.2279	0.00785	7.87887	0.0	0.82536	0.0	0.32029	0.0	0.35401	0.35275	0.95504	3.62644	0.19952999999999999	0.17439000000000002	0.35697	0.0	0.5142800000000001	0.03848	0.20205	0.0	2.0270599999999996	0.0	0.0	0.0	0.0	0.0	0.10815999999999999	0.0	0.0	0.21553000000000003	0.37363	0.27102	0.04409	0.0	0.0775	0.032010000000000004	7.1864300000000005	0.34507	1.4300700000000002	0.0	0.32495	0.0	1.12859	0.0	1.01186	0.0	0.06702999999999999	0.0	0.0	0.0	0.0	0.11782000000000001	0.0	0.0	0.1584	0.0	0.21585	0.29773	0.07672999999999999	0.07181	0.0	0.0	0.0	0.0	0.0	0.18388	0.01654	0.05666	0.0	0.0	0.0	0.09235	0.16990999999999998	0.10092000000000001	0.0	0.0	0.09141	0.42796000000000006	0.0	0.0	0.0	0.05255	0.0	0.0	0.22246	0.26641	0.18935	0.0	0.0	1.32728	0.41581999999999997	0.0	1.28033	0.0	0.0	0.0	0.04129	0.10917	0.0	0.32736	0.0	2.04215	0.0	0.0	0.0	0.29619	0.0	0.0	0.35365	0.0	0.0	0.0	0.0	0.11689000000000001	0.11109000000000001	0.0	0.0	0.13815	0.1291	0.0	0.0	0.0	0.0	0.0	0.0	0.022330000000000003	0.0	0.0	0.0	0.70618	0.31993	0.09754	0.0	0.0	0.04507	0.48901999999999995	0.47556000000000004	0.22399999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09101000000000001	0.01826	0.0462	0.0	0.0	0.0	0.07205	0.11880999999999999	0.0	0.0	0.0	0.40191	0.0	0.0	0.22816	0.1013	0.0	0.0	0.0	3.48329	0.0	0.12024000000000001	0.0	0.10897000000000001	0.0	0.0	0.0	0.0	0.0	0.0	1.4786700000000002	0.90305	0.14232	0.11419000000000001	0.27368000000000003	0.06712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17642	0.12497	0.27103	1.13411
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4	2.00577	0.0	0.1441	0.0	0.24936999999999998	0.0	0.0	0.0	0.0	0.0	0.06319	0.36288000000000004	0.06307	0.05655	6.74697	0.23151999999999998	0.0	0.0	0.0	0.0553	0.24586999999999998	0.22673000000000001	0.55524	0.14652	0.67027	0.24133000000000002	0.0	0.0	0.0	0.0	0.0	0.48428999999999994	0.0	0.03311	0.29883000000000004	0.0	0.0	0.0	0.62529	0.01344	0.0	0.43831000000000003	0.0	0.0	0.23312	0.55609	0.0	0.08609	0.0	0.03644	0.0	0.12967	0.32750999999999997	0.48472	0.0	0.0	0.32111999999999996	0.11408	0.0	0.17506	0.0	0.01028	0.0085	0.0	0.0	0.15141	1.012	0.0	0.84534	0.020069999999999998	0.0	0.0	0.0	0.28147	0.0	0.0	0.0	0.0	0.08561	0.0	0.0	0.09802999999999999	0.059629999999999996	0.11227000000000001	0.15053	0.01188	0.0	0.02878	0.0	0.03898	0.0	0.0	0.00979	0.0	0.0	0.0	0.0	0.0	1.1457899999999999	0.05574	0.0	0.01757	0.57006	0.0	0.14106	0.04797	0.55267	0.0	0.04827	0.0	0.0	0.5875199999999999	0.08636	0.06777999999999999	0.0	0.0	0.01029	0.0	0.14974	0.0	0.0	0.13782	0.23589000000000002	0.0	0.0	0.02599	0.0	0.0	0.04242	0.04615	1.41141	0.00966	0.0	0.0	0.0	0.0	0.00535	0.11605	0.19666	0.028069999999999998	0.31611	0.04141	0.0	0.031089999999999996	0.00321	0.0	0.0	0.0	0.0	0.047939999999999997	0.08524	0.0	0.29343	0.0005200000000000001	0.0	0.0	0.0	0.0	1.27219	0.0	0.31809	0.0	0.0	0.0	0.42506000000000005	0.0	0.14802	0.44221000000000005	0.0	0.0	0.09314	0.16501	0.0	0.0	0.06883	0.0	0.016319999999999998	0.64459	0.0	0.41211000000000003	0.35858	0.21875	0.36189	0.34799	0.0	0.01936	0.0	0.6420399999999999	0.74802	0.0	0.0	0.33949	0.0	0.26238	0.06978999999999999	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	1.9708299999999999	0.56917	0.25214000000000003	0.8476100000000001	0.9502299999999999	12.58655	0.0069	0.03823	1.1701	0.23283	0.74483	3.0834200000000003	4.34529	0.30601999999999996	3.6135599999999997	1.53314	0.16869	0.17392	7.580610000000001	0.542	0.86064	3.01852	0.15449000000000002	5.12859	0.93737	0.591	0.6312	0.8255899999999999	0.19171	0.85456	7.3634	0.40781999999999996	0.18479	1.2426700000000002	1.7158799999999998	4.3868	0.9125	0.1215	10.14558	7.704039999999999	0.10422999999999999	9.0619	3.52451	0.41696000000000005	7.116569999999999	5.28712	1.4866	0.0	1.55693	8.91414	0.5513600000000001	7.861669999999999	0.02306	0.06681000000000001	2.72674	4.9752	0.8265	2.8851400000000003	0.7027899999999999	5.361219999999999	6.8592699999999995	0.9959	1.7421200000000001	6.10351	0.00488	0.31625	1.2916	16.958270000000002	5.295640000000001	6.48508	1.52678	3.6649300000000005	3.0082	15.438120000000001	0.9900700000000001	7.3247800000000005	5.58188	8.09516	1.5249	34.984140000000004	0.80603	8.52137	7.64232	2.41718	4.90223	0.79833	0.0	2.52376	3.48896	4.09842	3.2948800000000005	4.647819999999999	1.14517	0.037219999999999996	0.16427	9.34918	0.185	15.960479999999999	0.6190399999999999	1.91662	3.4197300000000004	0.48346000000000006	9.45075	6.76542	1.5678	5.09464	19.58738	0.49936	0.73739	8.66376	3.3753800000000003	24.77856	3.58455	7.13912	0.1559	4.77338	6.11814	2.9982	19.55946	8.57478	24.257170000000002	10.1804	16.51566	4.0102400000000005	0.058120000000000005	2.0217	6.05326	0.34188	0.69086	3.12761	2.23113	1.41287	0.74952	2.06007	7.5921	0.48048	4.66164	10.57659	6.25654	5.52919	6.89412	10.485339999999999	1.45297	9.32075	0.35277	7.237019999999999	2.19348	22.71546	1.08581	0.25163	0.00389	0.70841	4.86763	2.14272	1.57987	0.88825	5.572430000000001	33.358270000000005	0.0	1.77492	4.0991800000000005	1.35742	4.65341	1.36287	2.75002	11.440999999999999	5.132709999999999	3.41305	6.1731300000000005	0.0	1.68278	14.065079999999998	0.21158000000000002	4.020630000000001	19.43693	7.42983	0.68165	0.7580399999999999	0.56421	5.93302	4.40069	2.1842200000000003	0.99364	22.77939	7.2134	2.56564	14.11023	2.83528	3.74875	0.64278	14.269639999999999	1.3296299999999999	15.522279999999999	1.8529400000000003	0.19015	10.519589999999999	5.17935
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	1.9120700000000002	0.11092	0.8012100000000001	0.51453	0.01425	0.01542	0.00643	0.0	0.0	0.00702	0.62126	0.01039	0.01317	0.0	0.09867000000000001	0.00692	0.00335	0.014240000000000001	0.01372	0.0	0.8522	0.77246	0.31506	0.016890000000000002	0.02414	0.02199	0.04439	0.04974	0.004379999999999999	0.55098	0.0	0.0478	0.0	0.00792	0.34055	0.023819999999999997	0.05439	0.0	0.10142000000000001	0.27419	0.278	0.05487	0.05417999999999999	0.39474000000000004	0.15438	0.14429	0.00658	0.00058	0.14157	0.00128	0.01455	0.00095	0.017759999999999998	0.06844	0.1078	0.00244	0.09257	0.04598	0.00999	0.004	0.0226	0.043680000000000004	0.07137	0.25405	0.0	0.13751	0.00868	0.0576	0.06792999999999999	0.0	0.03207	0.0	0.0	0.005520000000000001	0.0	0.06419	0.0	0.0	0.00125	0.0	0.0	0.04727	0.02912	0.14095	0.051660000000000005	0.0025399999999999997	0.0	0.00122	0.00485	0.021509999999999998	0.0	0.21170999999999998	0.00759	0.01637	0.0	0.00202	0.09838	0.00067	0.09047999999999999	0.05691	0.0	0.01115	0.027960000000000002	0.01575	0.032869999999999996	0.0	0.05089	0.0	0.010459999999999999	0.01284	0.05914	0.01345	0.48303999999999997	0.0522	0.01683	0.03839	0.0209	0.0	0.08901	0.0	0.02273	0.057839999999999996	0.0	0.21602	0.22963000000000003	0.0556	0.55838	0.01463	0.0	0.00316	0.0247	0.0	0.0	0.08523	0.028089999999999997	0.00842	0.03613	0.0	0.12662	0.14578	0.2426	0.04104	0.0	0.020919999999999998	0.00337	0.19167	2.0358099999999997	0.0	0.79981	0.02355	0.08636	0.0	0.01653	0.1783	0.0	0.00237	0.05496	0.0	0.0	0.0	0.24948	2.65597	0.006509999999999999	0.02454	0.0	0.31867	0.0341	0.06997	0.08859	0.0	0.24841999999999997	0.18632	0.0	0.10371	0.009890000000000001	0.00252	0.32018	0.48522	0.14968	0.03803	0.02386	0.00725	0.02129	0.1278	0.02231	0.1425	0.1599	0.17476	0.04041	0.00784	0.0	0.02648	0.36234	0.0	0.01075	0.00601	0.02494
