# features	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_017	SH_021	SH_022	SH_023	SH_024	SH_029	SH_034	SH_038	SH_039	SH_042	SH_045	SH_051	SH_053	SH_055	SH_058	SH_068	SH_072	SH_078	SH_079	SH_083	SH_084	SH_089	SH_093	SH_094	SH_111	SH_117	SH_123	SH_133	SH_144	SH_146	SH_166	SH_205	SH_247	SH_500	SH_501	SH_502
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3341|s__GGB3341_SGB4420	0	0	0	0	0	0	0	0	0	0	0	7.97700239310072	0	0	0	4.04499878650036	13.2300026460005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1629923348031	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AM28_29	0	0	6.48399610960233	0	0	50.3250301950181	0	0	0	0	23.1140092456037	0	0	0	0	0	0	0	0	0	0	3.16200031620003	0	0	0	0	0	0	26.981	0	0	0	0	0	0	0	0	0	0	0	9.57800670460469	7.3469985306003	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_faecihominis	0	4.53000090600018	0	7.406	1.34400067200034	0	0	0	0	5.27400158220047	16.9090067636027	40.8810122643037	0	0	0	0	11.6700023340005	39.328	13.0800039240012	0	0.724000144800029	6.46800064680007	0	25.6820077046023	0.093999990600001	0.528999841300048	0	0	0	0	0	1.59199936320025	15.5579984442002	31.474	0.254000025400002	0	17.611	55.8809944119006	0	4.48900224450112	5.34900374430262	0.056999988600002	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0	0	22.6409864154082	1.206	0	0	20.5509979449002	23.9319904272038	1.74800069920028	1.69900050970015	15.3080061232024	0.308000092400028	11.5889918877057	4.52000271200163	0	84.9379745186076	0	7.48	0	0	0	0.772000077200008	0.179000053700016	2.70900081270024	0	5.90199822940053	34.6180173090087	20.3179878092073	10.485	0	0	90.8289636684145	6.81699931830007	0.556	7.48400074840007	0	12.933	0	1.68999983100002	21.7930108965055	15.5500108850076	7.82099843580031	13.7419972516006
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	0	250.58005011601	0	192.937	8.28800414400207	18.2550109530066	0	0	0.014000005600002	30.9310092793028	41.7030166812067	0	1.30899908370064	18.7990112794068	0	5.83299825010052	113.272022654405	1773.13	1.1350003405001	0	205.965041193008	57.1840057184006	157.859047357714	143.113042933913	69.5369930463007	42.3319873004038	110.729055364528	136.817917909249	0.287	0	74.414985117003	0.971999611200156	27.8759972124003	285.188	62.1470062147006	24.871990051204	749.891	818.245918175408	0	108.747054373527	2.57000179900126	0.478999904200019	579.071884185623
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9608|s__GGB9608_SGB15042	0	0	0	0	0	0	0	0	0	0	0	0	0.48999965700024	0	0	2.08299937510019	0	0	0	0	0	2.68200026820003	0	0.184000055200017	1.19799988020001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16600081620057	0.328999934200013	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3005|s__GGB3005_SGB3996	0	0	0	0.174	0	0	0	0	20.2570081028032	0	0	0	0.380999733300187	0	0	0	189.079037815808	0	0	0	0	2.28500022850002	0	0	0	2.15499935350019	0	0	0	0	0	0	0	4.317	0	0	0	48.1959951804005	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum	0	0	0	0	0	0	0	0	0	0	0	33.368010010403	1.20199915860059	0	3.83800115140034	15.5739953278014	0	3.125	3.07000092100028	0	37.3860074772015	0.533000053300005	0	183.044054913216	1.50799984920002	10.4579968626009	0	0	0	0	0	0	6.89099931090007	0	4.50400045040005	0	0	0	0	3.68800184400092	1.38500096950068	1.13599977280005	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Avimonas|s__Candidatus_Avimonas_narfia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288999913300026	0	0	0	0	0	0	0	1.32200039660012	0.371999962800004	1.57799952660014	0.303000151500076	0.13999991600005	0	0	0	0	2.19899978010002	0	0	0	0	0.059999994000001	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34299973140005
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB3478|s__GGB3478_SGB4643	0	0	0	0	0	0	0	0	0	0	0	7.86500235950071	0	0	0	17.7639946708016	4.8550009710002	0	0	0	0	0	0	1.16800035040011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	0	0	0	0	0	0	0	0	6.67500267000107	0	0	0	0	0	0	0	3.04500060900012	0	0	6.36400318200159	0	0	0	0	0	0	0	0.372999776200134	0	0	0	0	0	0	0	7.83399686640125	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JE7A12	0	0	0	0	0	0	0	46.1519815392074	0	0	0	0	0	0	0	12.9199961240012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262999894800042	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans	0	0	0	0	14.6030073015037	1.46300087780053	0	0	0	0	0	0	0	0	31.5000094500028	0	0	0	0	0	0	0	0	0	0	0	30.2620151310076	0	0	14.3890028778006	0	0.099999960000016	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium	0	0	0	9.903	0	0	0	0	0	0	0	1.48500044550013	0	0	0	0	4.02600080520016	0.221	0	0	0.128000025600005	3.05000030500003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473	115.094988490501	0	0	4.37700306390215	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0	0	0	159.686	4.70300235150118	0	0	3.52299859080056	0	59.4100178230053	36.6690146676059	0	0	18.4180110508066	0	17.4469947659016	0	10.124	0	0	0	52.3610052361005	0	0	0	0	0	41.4729751162149	0	0	100.595979880804	0	0	12.235	21.3430021343002	35.3159858736056	0	0	33.9979966002003	0	5.32600372820261	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0	0	10.0479939712036	172.792	4.66700233350117	0	0	0	37.695015078006	243.765073129522	31.383012553205	0	0	0	0	36.0759891772032	0	0	0	0.033000016500008	0	0	0	0	28.3029971697003	0	0	230.267861839283	1.391	0	0	0	0	0	0	71.8309712676115	0	0	576.484942351506	0	59.5420416794292	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_sp_Marseille_P2844	0	0	0	0	0	0.696000417600251	0	0	0	0	0	0.067000020100006	5.47599616680268	0	4.27300128190038	0	0.147000029400006	5.165	2.72300081690024	0	4.24100084820017	0	22.9170068751021	0	0.294999970500003	0	8.7990043995022	0	0	0	0	0	0	0.451	0	0	27.475	0	0	3.86600193300097	0	0.923999815200037	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4	0	0	0	62.529	1.34400067200034	0	43.8309956169004	0	23.3120093248037	55.609016682705	0	8.60900258270078	0	0	0	32.1119903664029	11.4080022816005	0	0	0	101.200020240004	84.5340084534008	0	9.80300294090088	15.0529984947002	1.18799964360011	0	3.8979976612014	0	0	0	8.63599654560138	1.02899989710001	0	2.59900025990003	0	0	0	0	64.2040321020161	26.2380183666129	6.97899860420028	0
k__Bacteria|p__Firmicutes|c__CFGB3035|o__OFGB3035|f__FGB3035|g__GGB9524|s__GGB9524_SGB14924	0	0	0	103.453	2.51600125800063	0	0	0	0	0	0	0	0	0	0	47.3849857845043	0	0	0	0	0	0	0	0	0	32.845990146203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82700547890384	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	9.439	28.6320057264011	9.46799431920341	1151.191	77.4480387240194	0.802000481200289	154.123984587602	12.9529948188021	0	39.7400119220036	297.314118925648	45.0800135240041	32.699977110016	281.218168730901	0	125.656962302911	429.364085872817	44.516	137.076041122812	0	0	44.8410044841005	0	0	17.9789982021002	256.228923131323	8.001004000502	0	0	0	234.462953107409	0.468999812400075	0	0.232	1.57800015780002	0	96.606	144.427985557201	0	49.3590246795124	28.555019988514	11.5029976994005	179.038964192207
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_A	0	26.6300053260011	1024.03838557697	0	0	95.1440570864343	0	0	0	0	1314.94552597821	0	486.150659694538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3113.34168866583	0	0	2968.42040631592	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0	0	0	1.621	0	0	0	0	0	0	1.34000053600021	1.20000036000011	0	0.209000125400075	4.68900140670042	0	4.22600084520017	0.059	0	0	0.655000131000026	2.80500028050003	0	0	3.44499965550003	49.3899851830045	0	0	0	0	7.72699845460031	0	0.0179999982	0.288	0.281000028100003	0.195999921600031	0	0	0	0	0	0.059999988000002	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_dispar	0	282.696056539211	1.98199881080071	74.926	1.11200055600028	0	0	0	26.2430104972042	45.8620137586041	19.4930077972031	52.0790156237047	0	81.1070486642292	0	0	0	0	365.897109769133	0	0	0	0	192.333057699917	58.1029941897006	0	232.313116156558	0	0	0	0	0	79.4499920550008	0	0	0	0	35.0649964935004	0	0	16.8430117901083	0	215.731956853609
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_acnes	0	0	7.75399534760279	0	0	0.207000124200074	0	0	0.161000064400026	1.81600054480016	0	0	0	0	0	0.201999939400018	0	1.206	0	2.14500107250054	0	0	0	0	0.0149999985	0	0.03800001900001	0.05399996760002	1.08	0	0	0	0.809999919000008	0	0	2.5029989988004	2.792	0	0	1.89800094900047	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_WCA3_601_WT_6H	0.721	0	51.1439693136184	1.808	0	0	0.816999918300008	0	0	3.96300118890036	24.1280096512039	7.69100230730069	1.82599872180089	0	12.5760037728011	72.8339781498065	26.1080052216011	0	0	0	0	5.28600052860005	77.182023154607	0	9.7359990264001	1.52499954250014	0.448000224000112	0.155999906400056	0	0	0	0	1.62099983790002	0	0	0	0	0	0	0	74.3630520541364	7.60299847940031	2.3679995264001
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_plebeius	0	0	37.6599774040136	0	0	4.77300286380172	0	0	336.910134764054	0	537.036214814486	0	0	0	0	0	0	0	0	0	81.3960162792033	15.2700015270002	0	0	0	11.294996611501	0	0	49.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea	0	0	0	0.945	0.095000047500024	0	0	91.9869632052147	0	0	0	0.303000090900027	0	0	0	0.66499980050006	1.64200032840007	0	0	0	0	6.52000065200006	0	0	0	0	0	2.17099869740078	0	0	0	22.1159911536035	0.126999987300001	0.076	0	5.51399779440088	0	0	0	10.1970050985026	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_Choco116	0	0	0	0.922	0	0	0	0	0	0	0	0	0.114999919500056	0	0	0	1.61800032360006	122.285	0	0	44.2400088480018	3.73600037360004	0	9.44100283230085	0	0	0	0	0	0	0	0	11.4009988599001	6.514	0	0	89.504	0	0	30.5850152925077	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0	0	0	1.049	0	0	13.8039986196001	30.8769876492049	0	0.762000228600069	35.0420140168056	0	0.157999889400077	6.89600413760248	0	3.61199891640032	23.764004752801	5.645	0	0	0.141000028200006	3.06400030640003	0	0	1.39999986000001	0	0	0.05499996700002	1.099	0	0	0	0	1.195	0.121000012100001	40.9519836192066	0	1.21899987810001	0	7.54900377450189	0.032000022400016	0.467999906400019	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_AF16_15	6.718	0	37.9949772030137	32.482	19.4210097105049	0	4.14999958500004	22.6239909504036	0.901000360400144	3.3310009993003	4.18800167520067	6.98100209430063	0	0	0	10.2379969286009	12.5930025186005	0	0	0	0	40.6390040639004	0.644000193200058	7.00600210180063	43.1419956858004	2.56599923020023	0	10.7439935536039	4.443	0	0	3.00699879720048	14.7799985220001	9.383	57.0200057020006	27.2689890924044	4.994	83.4489916551008	0	167.626083813042	9.96900697830488	29.3589941282012	22.7039954592009
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9621|s__GGB9621_SGB15073	0	0	0	0	0	0	17.8269982173002	0	14.6020058408023	0	0	1.0650003195001	1.65999883800081	0	0	0	0	25.408	0	0	0	0	0	0	0	0.519999844000047	0	6.71899596860242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6606|s__GGB6606_SGB9340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.86700157340032	0.474000047400005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084.54289154571	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pseudobutyricicoccus|s__Candidatus_Pseudobutyricicoccus_lothianensis	0	0	0	0	0	0	0.490999950900005	0	0	0	0	0	0	0	0	0.163999950800015	3.92400078480016	0	0	0	0.023000004600001	0	0	0.22200006660002	0	3.20699903790029	4.96400248200124	0	0	0	0	0.175999929600028	1.87099981290002	0	0	0	0	0	0	0	0.512000358400251	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411000246600148	0	0	0	0.359	0	0	0	0.702000070200007	0.44400013320004	0	0.223999977600002	0	0	0.226999863800082	0	0	0	2.16899913240035	0	0	0	11.5479953808018	16.123	0	0	0.43800021900011	0	0.137999972400006	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis	0.252	0	0	189.076	6.71100335550168	0	14.6689985331001	0	19.9260079704032	166.705050011515	17.1940068776028	86.3090258927078	0	98.0170588102353	0	63.7049808885057	85.2990170598034	0	20.7080062124019	0	144.893028978606	151.248015124802	32.703009810903	238.065071419521	331.427966857203	203.944938816518	29.0390145195073	100.675939594436	0	0	0	0	266.334973366503	60.283	12.0330012033001	0	81.476	199.942980005702	0	3.44400172200086	17.2900121030085	9.10499817900037	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii	0	0	0	11.508	0.055000027500014	0	10.3379989662001	0	9.61600384640154	22.9050068715021	12.359004943602	0	0	0	0	21.702993489102	80.5430161086033	0	45.6130136839041	0	0	12.4080012408001	0	78.6320235896071	78.1949921805008	158.871952338414	0	0	0	0	19.9379960124008	3.44999862000055	118.265988173401	23.004	9.9360009936001	0	35.302	30.5069969493003	0	1.26500063250032	1.6270011389008	2.01299959740008	21.3739957252009
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4588|s__GGB4588_SGB6347	0	0	0	19.249	0.150000075000038	0	0	0	0	0	0	0	0	0	0	0	4.9210009842002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis	0	1.38000027600006	0	1.157	0	0	0	0	0	0	0	0	0	0	15.8240047472014	0	0	0	0	0	0	2.51400025140003	0	0	0	28.7859913642026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	2092.342	0	1477.12611372433	961.462	1770.73488536744	96.2270577362347	1824.69081753092	650.930739627704	1566.72862669145	1630.53248915975	1938.48177539271	1028.17230845169	4472.97386891829	2706.73862404317	443.97513319254	2161.83835144849	509.06810181362	714.447	988.529296558789	2.45500122750061	2490.1984980397	2378.40823784082	745.325223597567	1231.06036931811	1001.18789988121	79.2889762133071	2608.05430402715	3404.80795711523	1349.915	5008.5090017018	0	3612.35655505738	430.515956948404	1758.827	3075.60930756093	4275.32428987028	1239.416	831.438916856108	0	2232.15911607956	1215.4588508212	2893.67742126452	1009.61779807644
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	11.913	0	821.473507115896	557.555	13.0230065115033	0	56.0399943960006	0	4.06700162680065	44.228013268404	152.892061156824	159.367047810114	133.363906645265	471.24828274897	0	0	313.047062609413	0	0	0	1273.16625463325	71.3480071348007	170.928051278415	0	325.597967440203	33.472989958103	0	180.883891469665	82.893	0	0	5.42199783120087	698.111930188807	0	285.681028568103	181.731927307229	179.114	106.287989371201	0	153.980076990039	40.3280282296198	91.0899817820037	63.8059872388026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346	0	0	157.282905630257	320.919	6.87700343850172	4664.84479890688	395.000960499904	122.79395088242	0	968.670290601087	118.825047530019	208.111062433319	0.125999911800062	624.894374936625	0	1098.2456705263	16.4940032988007	2.742	0	0.208000104000052	114.135022827005	176.742017674202	203.871061161318	0	0	96.3359710992087	0	307.468815518711	232.409	0	0	1079.93456802617	88.7189911281009	0	910.158091015809	0	113.391	61.2899938710006	0	852.419426209713	203.7321426125	226.727954654409	514.084897183021
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Hydrogeniiclostidium|s__Hydrogeniiclostidium_mannosilyticum	0	0	0	0	2.33600116800058	0	0	0	0	0.099000029700009	0	0	0.627999560400308	0	0	0	1.86300037260008	0	0	0	0.039000007800002	0	0	0	0	0	0	1.68799898720061	0	0	0	0	0	0	0	0	0.494	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	0	0	0	6.168	0	0	0	0	0	0	0.022000008800004	0	0.682999521900335	0	0	0	0	0	0	0	0	0	0	0	5.03599949640005	2.15499935350019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum	0	0	84.7799491320305	1.671	0	0	30.9729969027003	90.1329639468144	4.04500161800065	6.05100181530055	10.9340043736018	22.757006827102	0	37.0990222594134	0	3.57799892660032	2.80400056080011	19.082	8.53500256050077	0	0	24.5830024583003	5.80600174180052	1.68600050580015	2.20199977980002	0.784999764500071	0	31.6129810322114	9.164	0	0	15.5769937692025	12.7449987255001	0	0	111.394955442018	0	0	2.67299973270003	24.011012005506	4.11400287980202	10.4519979096004	3.07099938580012
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB17168	1.968	0.301000060200012	0.773999535600279	0	0	6.47700388620233	0.98699990130001	0	0	0	0	0	0.639999552000314	22.6430135858082	0	0	0	0	0	0.954000477000239	0	0	0	0	0.922999907700009	0	0	0.886999467800319	0	0	0	0.057999976800009	0	0	0.099000009900001	0	2.269	0	0	0	0	0.335999932800013	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_celerecrescens	0	0	1.04999937000038	0.204	0	0	3.00999969900003	0	4.57000182800073	0.843000252900076	0	0	0.553999612200272	5.92700355620213	0	0.841999747400076	0	0.259	2.50800075240023	0	0	0.443000044300004	0	0	0	0	0	0	0.251	0	0	0	6.20099937990006	0.148	12.8430012843001	0.529999788000085	4.445	0	0	0.277000138500069	0	1.90599961880008	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9667|s__GGB9667_SGB15164	0	0	0	0	0	0	0	0	4.20800168320067	6.85900205770062	0	0	0.064999954500032	0	0	0	35.4540070908014	0	0	0	0	0.0050000005	0	58.3000174900053	0	5.5499983350005	0	2.03999877600073	0	0	0	0	0	0	0	0	0	0.584999941500006	0	0	0.625000437500306	0	7.96499840700032
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9818|s__GGB9818_SGB15459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29400025880005	32.559	0.358000107400032	0	1.30400026080005	0.223000022300002	0	27.7710083313025	13.9749986025001	0	19.2720096360048	28.9239826456104	0	0	0	0	0	0	0	0	0	5.26999947300005	0	0	1.38600097020068	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	0	0	0	10.554	0	0	0	0	0	0	1.08300043320017	244.310073293022	0.344999758500169	0	0	6.05599818320055	156.485031297006	0	245.640073692022	0	142.737028547406	0	0	0	30.7069969293003	88.497973450608	424.628212314106	50.6079696352182	0	0	0	0	19.3589980641002	0	118.184011818401	0	0	241.109975889002	0	1.25100062550031	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9512|s__GGB9512_SGB14909	0	0	0	0	0	0	9.9619990038001	0	0	0	0	0	0	61.4360368616221	0	0	0	0	0	0	0	0	0	0	0	0	0	23.9279856432086	0	0	59.5319880936024	0	0	0	0	0	0	0	0	0	0	0.25599994880001	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_SGB15156	0	0	0	0	0	0	0	0	0.155000062000025	0	0	0	0	0	0	0	0	0	0	0	10.7590021518004	6.58200065820007	0	43.6000130800039	20.6289979371002	0	39.1690195845098	0	0	0	0	5.14999794000082	0	10.001	11.5050011505001	0	0.927	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.11200051120005	0	0	0	0	0	0	4.717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB6317	0	0	0	1.627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_seckii	0	11.3790022758005	0	0	0	0	0	0	0	0	41.6160166464067	0	0	0	0	0	78.7440157488032	0	166.418049925415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC	0	0	7.06399576160254	0.782	0	0	12.0359987964001	98.6789605284158	0	2.32400069720021	0.151000060400024	2.50900075270023	4.10799712440201	4.84200290520174	0	0.036999988900003	0	0.128	0	0	0	2.39300023930002	2.72400081720025	0	0	0.079999976000007	0	4.79099712540172	4.671	0	0	0	1.43499985650001	0	10.1180010118001	32.3979870408052	12.852	4.75799952420005	52.0739947926005	5.35100267550134	1.82100127470089	3.04899939020012	0
