# Gene Family	CSM67UGO_Abundance-RPKs	CSM79HI3_Abundance-RPKs	CSM79HP4_Abundance-RPKs	ESM5ME9U_Abundance-RPKs	HSM67VD2_Abundance-RPKs	HSM6XRVK_Abundance-RPKs	HSMA33OT_Abundance-RPKs	MSM6J2RS_Abundance-RPKs	MSM9VZMI_Abundance-RPKs	PSM7J154_Abundance-RPKs	PSM7J182_Abundance-RPKs	PSMA264U_Abundance-RPKs
2.4.2.22	0.00022819	0.000412976	0.000529838	0.00185137	0.000819121	0.000687207	0.000180844	0.00122397	0.000417398	0.000569396	0.0031932	0.000997463
2.4.2.28	0	5.39571e-05	0	0	0	0	0	0	0	0	0	0
2.4.2.29	0.00185274	0.00076215	0.00191363	0.000775852	0.00125369	0.000820636	0.000749603	0.00537109	0.00111598	0.00194653	0.00119938	0.00150799
2.4.2.3	0.000296154	0.000476262	5.24635e-05	0.000112422	0.000117332	0	3.66957e-05	0	0	0	0	0.000166936
2.4.2.4	0	0.000643574	0.000173505	0	0	0.000118208	0.000158185	0	0	0	0.00021489	0
2.4.2.43	0	0	0	0	0	1.84646e-05	3.0244e-05	0	0.000295816	0	0	0
2.4.2.45	0	0	0	0	0	0	0	0	0	0	0	8.65969e-05
2.4.2.52	0	0.00071296	0	0	0	0	0	0	0	0	0	0
2.4.2.53	0	6.50791e-05	0.000123345	0	0	0.00020667	0.000284233	0	0.000564743	0	0	5.88747e-05
2.4.2.7	0.000182442	0.00181201	0.0010192	0.000171882	0.000360884	0.00249341	0.00030244	0.00310306	0.000787337	0.000445531	0.00339094	0.00234923
2.4.2.8	0.00139563	0.000840354	0.00215017	0.00108235	0.0011664	0.0024324	0.000516657	0.00325267	0.0012823	0.00154414	0.00167669	0.00149609
2.4.2.9	0.000339363	0.00186316	0.00112803	0	0.00118177	0.000538635	0.00153489	0.00206464	0.000451737	0	0.00109684	0.00111804
2.4.99.12	0	0	0.000114319	0	0	0	0.000130228	0	0.000146546	0.000263843	0	0.000119755
2.4.99.17	0.00135443	0.000373858	0.00207135	0.000716157	0.00309339	0.00117886	0.000919308	0.000583212	0.000997162	0.00192531	0.000116002	0.00122596
2.5.1.1	0	0.00189242	0	0	0	0	9.11395e-05	0	0.000232385	0	0	0.000104412
2.5.1.10	0.000229055	0.00189242	0.000351029	0	0.000338764	0.00033922	0.000307108	0	0.00125019	0	0.000936826	0.000104412
2.5.1.101	0	0	0	0	0	0	0	0	0	0	0.000186447	0
2.5.1.120	0	0	0	0	0.000308223	0	0	0	0	0	0	0
2.5.1.129	0	0.000661911	6.48644e-05	0	0	0	0	0	0.000115036	0	0.000365921	0
2.5.1.141	0	0.000309836	0	0	0	0	7.29265e-05	0	0.000150939	0	0.00164658	0
2.5.1.145	0	0.000756696	0	0	0	0	0	0	0	0	0	0
2.5.1.15	0.00129868	0.000765808	0.000516119	0.000352193	0.000116031	9.48529e-05	0.00179021	0.00169491	0.000182865	0.000958295	0.00156717	0.000625409
2.5.1.16	0	9.82089e-05	5.23536e-05	0	0	0.000145694	0.000127111	0	0.000153582	0	0.000400553	0.000101456
2.5.1.17	0.00353873	6.02883e-05	0.000629295	0.00313952	0.0132774	0.00116364	0.00212133	0	0.00132761	0.00278205	0.00181535	0.000414491
2.5.1.18	0	0.000209534	2.63019e-05	0	0	0	0	0	0.000278868	0	0	0
2.5.1.19	0.00312953	0.000437069	0.0010394	0.000506509	0.00157964	0.000666006	0.000642892	0	0.000288716	0	0	0.000174208
2.5.1.29	0	0.00189242	0	0	0	0.000122521	0.000224733	0	0.000232385	0	0.000782794	0.000104412
2.5.1.3	0	0.000472087	0.000602929	0.00150997	0.000338917	0.00199572	0.00147054	0	0.00032287	0.00145696	0	0.000864158
2.5.1.30	0	0.00140153	0	0	0	0	0	0	0	0	0	0
2.5.1.31	0	0	0	0	0	0.000153255	6.73658e-05	0	0	0	0.000691342	3.24096e-05
2.5.1.47	0.00247687	0.00664701	0.00191078	0.0173104	0.0056861	0.00102672	0.000686003	0.00292753	0.000837454	0.00263988	0.000524127	0.00378265
2.5.1.48	0	2.47378e-05	8.37786e-05	0	0	4.51984e-05	6.27469e-05	0	0	0	0	5.62118e-05
2.5.1.49	0	0.000577318	0.000407604	0	0	0.000244789	4.72196e-05	0	0	0	0.000387818	0.000103108
2.5.1.54	0.000121054	0.000465534	0.000509089	0	0.00120126	0.000433138	0.000387819	0	0	0	0.000574158	0.000668465
2.5.1.55	0.00122141	0.000533091	0.00205144	0.00115753	0.00157556	0.000659445	0.00188253	0	0.000854671	0.00146432	0	0.000436499
2.5.1.56	0	0	0	0	0	0	0	0	0	0	0.000186447	0
2.5.1.6	0.00166776	0.000922919	0.0011209	0.00102919	0.000663277	0.000989028	0.000864897	0.00216327	0.000547024	0.00102525	0.000717546	0.0011824
2.5.1.61	0.000311715	0.000377274	0	0	0.000132055	0	0.000174577	0	0	0	0.000431217	3.96125e-05
2.5.1.64	0	0	0	0	0	0	0	0	0	0	0.000279318	0
2.5.1.7	0.00166771	0.00163468	0.0010711	0.00099652	0.00126804	0.00104829	0.000875288	0.00156412	0.00186845	0.000510167	0.0016891	0.00193315
2.5.1.72	0.00141753	0.000108349	0.00157808	0.000218573	0.00251124	0.000449457	0.000919664	0.000597456	0.00144285	0.000872509	0	0.000932656
2.5.1.74	0.00303062	0	0.000556058	0.00107111	0.00808989	0.000232579	0.00055327	0	0.000440814	0.00113254	0	0.000311004
2.5.1.75	0.00156841	0.00117395	0.00118938	0.000994836	0.00111932	0.000844389	0.000691704	0.000282431	0.00231176	0.00131707	0.00155394	0.0011329
2.5.1.78	0.000773042	0.00212797	0.00181731	0.000125249	0.000428361	0.000369338	0.00060685	0.00244253	0.000986979	0.00275644	0.000354801	0.00300336
2.5.1.84	0	0	0	0	0	0	7.28761e-05	0	0	0	0	0
2.5.1.9	0.000366776	0.00150164	0.000823111	0.000343533	0.000838723	4.55814e-05	0.000679001	0.000442266	0.00137708	0.00148257	0.000323112	0.000264301
2.5.1.90	0.000731079	0	0	0.000111883	0.000592633	0	0.000158659	0	0.000297244	0	0.000205079	0.000287203
2.5.1.97	0	0	0	0	6.65192e-05	0	2.66994e-05	0	0	0	0	0
2.6.1.1	0.00043352	0.000641553	0.000590821	0.000223924	0.000341038	0.000247812	0.000760095	0.000855205	0.000911991	0.000832224	0.001391	0.00214639
2.6.1.11	0.000118805	0.000217027	0.000247919	0	0.000125148	0.000537636	0.000156165	0	0	0	0.00112925	0.000399255
2.6.1.13	0.000311606	0	0.000199307	0	0	0	0.000602136	0	0.000980339	0.000544409	0	0.000108037
2.6.1.16	0.000380533	0.00154439	0.000458327	0.00017502	0	0.000736667	0.000278103	0.000931043	0.00076907	0.000496208	0.000363551	0.00093805
2.6.1.2	0	6.11124e-05	3.04644e-05	0	0	0	0	0	0	0	0	0
2.6.1.21	0	0.000401405	0	0	0	3.69701e-05	0.00058864	0	0	0	0	0
2.6.1.33	0	0	0	0	0.000114156	0	0	0	0	0	0	0
2.6.1.37	0	0	0	0	0	4.87981e-05	0	0	0	0	0.000680396	3.04513e-05
2.6.1.39	0	0	0	0	0	4.91479e-05	0	0	0	0	0	0
2.6.1.42	0.00314652	0	0.00177468	0	0.00456629	0.000969581	0.00147607	0.00365255	0.000881586	0.00260168	0.000669055	0.00245123
2.6.1.51	0	0	8.47614e-05	0	0	0	0	0	0	0	0	0
2.6.1.52	0.0108262	0.000452477	0.00789839	0.000984581	0.00529833	0.00430237	0.00645956	0.00323549	0.0057548	0.00770319	0.00112867	0.00455575
2.6.1.57	0	0.000221221	0	0	0	0	0	0	0	0	0	0
2.6.1.59	0	0	0	0	0.000201786	5.24138e-05	0	0	0	0	0	0
2.6.1.62	0.00491774	9.85932e-05	0	0	0.000173146	0.000372315	0.00071786	0	0	0	0	0
2.6.1.66	0	6.78706e-05	0	0	0	0	0	0	0	0	0	0
2.6.1.77	0.000202795	0	3.01541e-05	0	0	0	9.77408e-05	0	0	0	0	0
2.6.1.82	0	6.32073e-05	0	0	0	0	0	0	0	0	0	0
2.6.1.83	0	3.19503e-05	0.00128076	0	0	0.00116892	1.28414e-05	0	0	0	0.000471185	0.000966864
2.6.1.85	0.00231347	0	0.000184315	0.000285644	0	0	0.000102878	0	0	0	0	5.1286e-05
2.6.1.87	0.00013357	0	0	0	0.000306827	0.000113606	1.99955e-05	0	0	0	0	0
2.6.1.9	0.000120728	0.000383644	0.000660138	0	0.000587445	0.000495829	0.000258264	0	6.03212e-05	0	0.000572416	0.000542379
2.6.1.92	0	0	0	0	0	0	1.793e-05	0	0	0	0	0
2.6.99.2	0.00256418	5.3292e-05	0.00690723	0.000532209	0.00641786	0.000594362	0.000894619	0.00116798	0.00257365	0.00335559	0.000232247	0.000426919
2.7.1.1	0	0	0.000313014	0	0	0	0	0	0	0	0	0
2.7.1.100	0	0.000121374	0	0	0	0	0	0	0	0	0	0
2.7.1.105	0	0	0	0	0	0	2.29793e-05	0	0	0	0	0
2.7.1.107	0.000859134	2.73311e-05	0.000264991	0.000446826	0.000560538	0.000346515	0.000267457	0	0.000694238	0.000741512	0	0.000111563
2.7.1.11	0.00717977	0.00616084	0.00491799	0.00271553	0.00461174	0.00310721	0.00393447	0.00173114	0.00411741	0.0101947	0.0041632	0.00409987
2.7.1.121	0	0.00665173	0	0	0	0	0	0	0	0	0	0
2.7.1.130	0.000834058	0.000118577	0.00251687	0.000436716	0.00148355	0.000330807	0.000813975	0.00609669	0.00230237	0.000724826	0	0.00148995
2.7.1.134	0	7.99116e-05	0	0	0	0	0	0	0	0	0	0
2.7.1.144	0	0.000120556	0.00014692	0	0	0.00189822	0	0	0	0	0.00119304	0.000150608
2.7.1.148	0.00266062	0.00397221	0.00180915	0.0100164	0.00660733	0.00186095	0.001412	0.0225335	0.00388057	0.000972205	0.00402381	0.00551411
2.7.1.15	0.000231245	0.000704048	0	0.000327014	0	0.000231493	5.42064e-05	0	0	0	0.00252867	0
2.7.1.156	0.000101364	4.76368e-05	0.000231942	0	0	0.000608923	9.26869e-05	0	0	0	0.00131209	0.000106183
2.7.1.159	0	7.99116e-05	0	0	0	0	0	0	0	0	0	0
2.7.1.16	9.75669e-05	7.67391e-05	0	0	0.000346048	0	0	0	0	0	0.000155191	0
2.7.1.167	0.000183455	0	0.000126547	0	0.000750299	0	0	0	0	0	0	1.7218e-05
2.7.1.17	0	0.00346069	0.00033976	0	0	0.000200366	0	0	0.000189286	0	0.000737273	2.50527e-05
2.7.1.170	0.00104614	0	0	0.00165305	0.0016015	0	0.000407701	0	0	0	0	0.000119321
2.7.1.180	0.000629482	0.000504934	0.000631828	0.000261793	0.000206589	0.000230953	0.000198076	0	0.000366593	0.000614631	0.000128183	0.00055825
2.7.1.19	0	4.07095e-05	0	0	0	0	0	0	4.59276e-05	0	0	0
2.7.1.191	0.000391761	0.000291178	0.00024242	0.000303292	0.000805802	2.71072e-05	0.000168386	0	0.000254913	0	0.0004746	0.000148502
2.7.1.199	0	0	0	0	0	0	5.9484e-06	0	0	0	0	0
2.7.1.2	0.00074063	0.000548931	0.000401464	0.00168412	0.000349746	0.000295341	0.00176703	0	0.00398373	0.000567829	0.000995191	0.000528258
2.7.1.21	0.000914254	0	0.000763098	0.000551292	0.000948645	0.000748857	0.000172941	0	0.000717888	0.000564027	0.000696196	0.000765721
2.7.1.22	5.50718e-05	0	0.000216823	0	0	0	0.000357877	0	0.000341306	0	0	2.7658e-05
2.7.1.23	0.000744465	0.00149089	0.0011162	0	0.00102215	0.000740439	0.000703684	0.00290288	0.00101384	0	0.000517302	0.00084251
2.7.1.24	0.00382354	0.00534076	0.00140438	0.00023348	0.00338962	0.000904636	0.00037601	0.00094788	0.000241481	0.00691145	0.00168946	0.00158744
2.7.1.25	0	0	6.22977e-05	9.55887e-05	0	0.000104496	8.5676e-05	0	0.000266704	0.000876236	0	9.40414e-05
2.7.1.26	0.000481487	0.000182958	4.32618e-05	0	0.000779122	0.000583485	0.000701282	0.000700484	6.92388e-05	0	0.00111951	0.000768533
2.7.1.29	0	0.000224849	0	0	0	0	0	0	0	0	0	0
2.7.1.30	0.000934254	0.0205436	0.000492636	0.000171256	0.000995125	0.00108449	0.000901303	0	0	0	0.00231358	0.000931392
2.7.1.31	0.000240312	0.000249269	0	0.000279819	0.013653	4.43804e-05	0.000470987	0	0.000172428	0	0.000343217	0.000170919
2.7.1.33	0.0017014	0.000794699	0.00113816	0.00467389	0.000315671	0.00154195	0.000364745	0	0.00101754	0.00232278	0.0013253	0.000770316
2.7.1.35	0.00189045	0.0100114	3.66843e-05	0.000705805	0.00184475	0.000171375	0.000410984	0	0.000738312	0.000504571	0.000552892	0.000580695
2.7.1.39	0	6.39282e-05	0.000165188	0	0.000146648	0.000116549	0.000175016	0	0	0	0	0
2.7.1.4	0	0.000722613	0	0	0	0	0.000172194	0	0	0	0	0
2.7.1.40	0.00372839	0.00222835	0.0032781	0.000786088	0.00248758	0.00193196	0.00120654	0.000804033	0.00156837	0.00150301	0.00419215	0.00147551
2.7.1.45	0	0	0	0	0	0.0018971	0.000163796	0	0	0	0.00210036	0.000803583
2.7.1.48	0.00213398	0.000134304	0.000979232	0.000986495	0.00138291	0.00104316	0.000516281	0.0733572	0.00177544	0.0019199	0.00101806	0.0595893
2.7.1.49	0.00160975	0	3.04525e-05	0	0.000175341	0.00032	0.000144772	0.00366735	7.71692e-05	0.000389158	0	0.000295433
2.7.1.5	0	0	0.000391703	0	0	0.000416704	0.000235545	0.00203888	0.000469783	0	0	0.00376619
2.7.1.50	0	0.00220682	0.000288945	0	0.000398495	0.00141782	4.26403e-05	0	0	0	0	0.000103898
2.7.1.51	0	0	0	0	0.000181054	4.31745e-05	0	0	0	0	0	3.36484e-05
2.7.1.58	0	0	0	0	0	0	0	0	0	0	0.000121454	0
2.7.1.59	0	0.000100898	0	0	0	0	0	0	0	0	0	0
2.7.1.6	0	0.000630447	7.86154e-05	0	0	0.000539957	9.25788e-05	0	0	0	0.00113339	0.000233587
2.7.1.60	0	0.00113163	0	0	0	2.74292e-05	0	0	0	0	0	0
2.7.1.66	0	0	0.00066539	0.000151547	0.000707137	0	0.000262165	0	0.001089	0.000360455	0	9.49318e-05
2.7.1.68	0	0.00190517	0	0	0	0	0	0	0	0	0	0
2.7.1.69	0	0.00260394	0.0011985	0	7.32706e-05	0.0281284	0.0090497	0	0	0.00402423	0.00808685	0.0177936
2.7.1.71	0.00459164	0.000883564	0.00276979	0.0118003	0.00438365	0.00158395	0.0101916	0.000731515	0.00191054	0.00335791	0.00030596	0.00171753
2.7.1.73	0	5.42747e-05	0	0	0	0	0	0	0	0	0	0
2.7.1.83	0.000364547	0	0	0.000712581	0	0	0	0	0	0	0	0
2.7.1.85	0	5.35515e-05	0	0	9.30679e-05	4.48218e-05	0	0	0	0	0	0
2.7.1.89	0	0.000115465	0	0	0	0	0	0	0	0	0	0
2.7.1.90	0.0022784	0.00260828	0.00273911	0.0008026	0.00113151	0.00532718	0.00139142	0.0017558	0.00271309	0.00317645	0.00134014	0.00528772
2.7.1.92	0	6.45593e-05	8.17048e-05	0.000116447	0	0.00134473	3.63414e-05	0.000931282	0	0.000602404	0.00114255	0.00135208
2.7.1.95	0	5.50442e-05	0	0	0	0	3.59923e-05	0	0	0	0.00015078	0
2.7.10.2	0.000238532	0.000242645	0.00011338	0	0	0.000170606	0.00124255	0	0.000197566	0	0	0.000283535
2.7.11.1	0.000557759	0.00422905	0.000919653	6.6645e-05	0.000600114	0.000824572	0.000217426	0	0.000833807	0.0002884	0.00156389	0.000781145
2.7.11.32	0	0	0	0	0	0	3.72305e-05	0	0	0	0	0
2.7.11.5	0	0	0	0	0	0	0	0	0.000290973	0	0	0
2.7.13.3	0.00748434	0.010851	0.00700339	0.00838137	0.00723169	0.0249043	0.00950169	0	0.00678242	0.00805468	0.0481839	0.00909835
2.7.14.1	0.000852695	0.000498421	0.000121678	0	0.00032442	0.00393722	5.3334e-05	0	0	0	0	0
2.7.2.1	0.00193134	0.00574068	0.00511678	9.94171e-05	0.001711	0.00443535	0.00132711	0.00283373	0.00214442	0.00253652	0.00334511	0.00396915
2.7.2.11	0.000722845	0.000132091	0.000197792	0.00191774	0.00240452	0.000751686	0.000534604	0	0.0003459	0.00156923	0.000223351	0.00110927
2.7.2.15	0	0.000335475	0	0	0	0	1.70476e-05	0	0	0	0.000732689	0
2.7.2.2	0	0	6.17989e-05	0	0	0	0	0	0	0	0	0
2.7.2.3	0.00489564	0.00359221	0.00503892	0.0022779	0.00295064	0.00955165	0.00304375	0.00448835	0.00326127	0.00713338	0.0181858	0.00766722
2.7.2.4	0.00174897	0.00065794	0.00171973	0.00105449	0.00177302	0.00296086	0.00102063	0.00140336	0.00232375	0.00148621	0.00087683	0.00255943
2.7.2.7	0.00302433	0.000822952	0.00251673	0.000188306	0.00530947	0.000614113	0.000817997	0	0.00151595	0.0013758	0	0.000296733
2.7.2.8	0.0034264	0.000134322	0.0012118	0.000693797	0.00148967	0.00035637	0.000785457	0	0.000267926	0.00025531	0	0.00043365
2.7.3.9	0	0.00229781	0.000487658	0	0.000350747	0.00309861	0.000252985	0	0.000118757	0.000495777	0.00684869	0.00159073
2.7.4.1	0.000922588	0.00033513	0.000395874	0.00112073	0.000973253	0.000879774	0.000692282	0	0.000713476	0	0.000110248	0.000276682
2.7.4.14	0	0.00231866	4.8136e-05	0	0	4.52869e-05	0.000118525	0	0	0	0	0
2.7.4.16	0.00258198	0	0.00243705	0.00131013	0.00329205	0.000464209	0.00113957	0.00402487	0.00197732	0.00164706	0	0.00154956
2.7.4.22	0.00208493	0.00155345	0.00479761	0.000388745	0.00271949	0.00208556	0.0020316	0.00286242	0.00346587	0.00286845	0.002268	0.00279841
2.7.4.25	0.000186986	0.00220363	0.00299298	0.000267452	0.00125653	0.00159975	0.000699246	0.00318094	0.00126857	0.000563287	0.00100007	0.000792793
2.7.4.27	0	0	0	0	0	0	3.72305e-05	0	0	0	0	0
2.7.4.3	0.00141854	0.00342132	0.00287523	0	0.00190919	0.00350564	0.00136272	0.00312325	0.00183315	0.00170062	0.00149731	0.00366806
