# 	SH_119	SH_154	SH_162	SH_106	SH_118	SH_194	SH_114	SH_160	SH_065	SH_179	SH_069	SH_093	SH_237	SH_045	SH_248	SH_064	SH_089	SH_136	SH_142	SH_250	SH_091	SH_123	SH_124	SH_227	SH_107	SH_200	SH_111	SH_212	SH_053	SH_063	SH_112	SH_133	SH_060	SH_146	SH_236	SH_144	SH_113	SH_143	SH_242	SH_094	SH_253	SH_061	SH_166	SH_230	SH_057	SH_137	SH_191	SH_099	SH_214	SH_243	A_302	A_311	A_312	A002_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_013	SH_016	SH_059	SH_150	SH_043	SH_072	SH_238	SH_012	SH_117	SH_073	SH_085	SH_125	SH_024	SH_017	SH_054	SH_082	S5_363_0h	SH_044	SH_086	SH_240	SH_234	SH_151	SH_134	SH_127	SH_077	SH_034	SH_015	SH_103	SH_087	SH_066	SH_096	SH_029	SH_002	SH_198	SH_138	SH_022	SH_079	SH_038	A001_0_h_CD_1	SH_108	SH_031	SH_231	SH_247	SH_033	C2_A304_stool	SH_028	SH_055	SH_051	SH_193	SH_195	SH_014	SH_095	SH_058	SH_071	SH_047	SH_084	SH_050	SH_129	SH_189	SH_007	SH_105	SH_068	SH_104	SH_149	SH_148	SH_110	SH_039	SH_153	SH_021	SH_245
1-Aminocyclopropanecarboxylate	0.002107267	0.001945908	0.003046085	0.00377236	0.001539055	0.003265337	0.00297937	0.003704984	0.004760574	0.002236627	0.003151099	0.002456376	0.002500247	0.001833417	0.001443433	0.003402395	0.002034508	0.003188542	0.002761116	0.003443191	0.002460325	0.002401869	0.004597985	0.003709275	0.001360862	0.001861081	0.001255925	0.002251276	0.001776513	0.002282102	0.002493939	0.000979	0.000995	0.002705441	0.002202518	0.001732671	0.002652595	0.002726861	0.001334817	0.003261694	0.000898	0.001551296	0.001943247	0.002017173	0.001688908	0.003055452	0.002695827	0.003537111	0.001102125	0.001785441	0.002638842	0.001143118	0.001950829	0.001090432	0.001805267	0.001660681	0.00269969	0.001352123	0.004446143	0.000929	0.001443511	0.001797333	0.001910435	0.001397227	0.000865	0.000899	0.002263405	0.001780973	0.001572462	0.002147885	0.001602367	0.001297519	0.003574476	0.001779015	0.002018945	0.001422812	0.002583334	0.001299589	0.002113052	0.001899308	0.004656804	0.002667849	0.001843819	0.004235626	0.001065509	0.002368752	0.000742	0.000995	0.002526501	0.002445738	0.001861222	0.002256768	0.001602655	0.002189989	0.00384458	0.000872	0.004824916	0.001902887	0.009164649	0.003526728	0.001392926	0.000993	0.001251143	0.002915154	0.004030025	0.002836	0.002931177	0.003402331	0.001322999	0.002889071	0.002679951	0.004261153	0.001370564	0.002697361	0.002859547	0.001412816	0.00191541	0.00307019	0.001127557	0.002179757	0.0024562	0.002338687	0.002688032	0.004158679	0.001983755	0.003728883	0.002459589	0.005018445	0.002457552
1-Methyladenosine	0	0	0	0.000807	0.001598225	0	0.003336127	0	0.003002781	0.002372079	0	0.002160946	0	0.00330662	0.003455807	0.006607234	0.002378029	0.001861719	0.002581955	0.001995584	0.005266738	0.003518968	0.002631836	0	0.001730438	0.005212688	0.003479388	0.0029994	0.00277036	0.003013714	0.002998589	0.000749	0	0.001842168	0.003400292	0.002435246	0.0026458	0.003031608	0.001006124	0.002951672	0.001154262	0.00204375	0.00398085	0.010434749	0.003961972	0.003766295	0.002908785	0.002565898	0.002089642	0.002315119	0.003254495	0.000693	0.002926258	0.002854665	0.001527046	0	0.002895851	0.002987153	0.000255	0.001067992	0.002779723	0.00198591	0.002021937	0.004777428	0.001957462	0.001101609	0.002191839	0.00165127	0.001531446	0.005231092	0.00221492	0.001935349	0	0.003717299	0.001791759	0.002155231	0.002600937	0	0.001631757	0.001795404	0.003591443	0.001377433	0.006014426	0.004477929	0.002595609	0.002845901	0	0.001101035	0	0.001679471	0.002356233	0.001534823	0.001986592	0	0.004040278	0	0.004773136	0.00223675	0.003025279	0.002464072	0	0	0.001320181	0.002466827	0.003213115	0.001831164	0.003074885	0.002716421	0.004079882	0.002080192	0.00301237	0.003144756	0.002276895	0.00415151	0.002326052	0.002705511	0.005552597	0.003841407	0	0.003432464	0.00333572	0.002198278	0	0.004389257	0.002497827	0	0.002458855	0	0
10-HAD	0.042118661	0.03397656	0.025749983	0.040544778	0.073154133	0.060900217	0.075744911	0.07362217	0.041884883	0.035106048	0.028897603	0.038330636	0.004968393	0.040483627	0.018342913	0.024779315	0.047410046	0.028869538	0.051294388	0.022179579	0.042214275	0.072608379	0.059633422	0.032680003	0.010069091	0.034045851	0.029492464	0.017503725	0.009719049	0.049351036	0.036214806	0.027587855	0.021328318	0.059715541	0.020656933	0.027802193	0.051539837	0.039367844	0.026268793	0.057869726	0.006283403	0.024314493	0.039129978	0.019854216	0.038383099	0.034559303	0.050626047	0.059990367	0.025225464	0.01073899	0.040955012	0.016532049	0.028941239	0.012641359	0.01307902	0.013113664	0.012344328	0.004369896	0.007077858	0.030744637	0.054958704	0.08135703	0.06691281	0.037443847	0.056135038	0.012804671	0.071508128	0.029694858	0.054458007	0.09289297	0.052666208	0.040340197	0.018510757	0.015588445	0.024136876	0.043916056	0.035673823	0.051386843	0.011114199	0.013010929	0.037253939	0.045005105	0.053492529	0.043323345	0.022384533	0.047220863	0	0.013228439	0.030020842	0.027701057	0.014298496	0.005932736	0.026585013	0.050516984	0.038662741	0.025556748	0.057339104	0.035835562	0.072281563	0.034618462	0.017416797	0.02158261	0.013609077	0.074205188	0.033922786	0.032821992	0.043102236	0.08514428	0.015151071	0.033073689	0.048036716	0.056010052	0.011963272	0.06408582	0.02632241	0.023576552	0.046677225	0.076625878	0.009895688	0.042397736	0.040880696	0.053071573	0.040221696	0.055983711	0.048583046	0.034083116	0.063214421	0.052545314	0.018636202
10-Hydroxydecanoic acid	0.015677198	0.014417609	0.010429596	0.025201832	0.041879405	0.050133199	0.037560866	0.050523487	0.036104486	0.046850419	0.016042659	0.013777654	0.005011317	0.028431077	0.016930031	0.022759536	0.035109075	0.014545879	0.036104497	0.01874051	0.020151978	0.037905963	0.038480875	0.009654938	0.010056131	0.027562105	0.01939291	0.011128281	0.005380415	0.038667315	0.039818328	0.014363864	0.017003719	0.042774639	0.017025564	0.009202171	0.04161007	0.016518702	0.019694459	0.04624573	0	0.02353799	0.026617551	0.009027181	0.029153923	0.013344843	0.0349852	0.03414776	0.021452484	0.02042874	0.018822263	0	0.013684677	0.005645809	0.005584927	0.005644533	0.010568515	0	0.004829924	0.017182732	0.020355141	0.054362018	0.070011324	0.018649101	0.05334033	0.006233588	0.051975965	0.016412255	0.022453986	0.03655622	0.03745389	0.021732512	0.011128401	0.013543974	0.015098203	0.014671749	0.02541147	0.017232099	0.002162972	0.011937333	0.014942866	0.037243789	0.043101713	0.030355861	0.008243542	0.034236502	0.012802485	0.010544886	0.019483245	0.013460003	0.007454641	0.005059128	0.0300069	0.045782586	0.019407877	0.012580372	0.035483572	0.014708272	0.040384738	0.016476801	0.012767426	0.012086019	0.011436392	0.02914082	0.030564279	0.010932484	0.032954829	0.055476756	0.015352946	0.014114571	0.03168001	0.034506696	0.006227239	0.041590652	0.00979518	0.008595379	0.039717391	0.053349893	0.006466857	0.038646805	0.040022453	0.078206144	0.02231361	0.045167856	0.028089981	0.02808783	0.032246396	0.041586351	0.010932844
13Z,16Z-docosadienoic acid	0	0	0.001960392	0	0	0	0	0	0	0.005827078	0	0	0	0.001108691	0.004135322	0	0	0	0.018147761	0	0	0	0	0	0	0.020306642	0	0.012927107	0	0.015322405	0.048960735	0.035008615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042767759	0.00321184	0.018169272	0.006025393	0	0	0	0.002639392	0.006884179	0	0.001945999	0	0	0	0	0	0	0.001378217	0.004480171	0	0	0.000765	0.000768	0.003038587	0	0.016112527	0.008579644	0.003109327	0.008592037	0	0.006368066	0	0.001423137	0.016229431	0.050770126	0	0.016076327	0	0	0	0.007516221	0.025601757	0	0	0.012718042	0.002673686	0	0	0	0	0	0	0.015783968	0	0.035147103	0	0	0.000511	0.004839061	0	0.001265932	0	0	0.005762917	0	0	0	0.002140746	0	0.003751871	0	0	0.0538284	0	0.003057932	0	0	0	0.005401746	0	0	0.002568765	0	0.010446521
14-Methylhexadecanoic acid	0.353076315	0.214571295	0.20732571	0.211942138	0.333320501	0.572186153	0.243092757	0.320030659	0.194573384	0.268689657	0.35846273	0.254379725	0.278106175	0.142964773	0.104109383	0.182654426	0.126279843	0.370697717	0.29031165	0.731462134	0.199559261	0.432628538	0.196879408	0.218787331	0.685230947	0.575867166	0.250443642	0.222181138	0.173545917	0.346313123	0.401375923	0.205887255	0.14499962	0.238632692	0.463007051	0.395626865	0.409432618	0.3184958	0.453222806	0.247395869	0.344300938	0.250221031	0.223011926	0.149776282	0.337020583	0.495148189	0.458616864	0.310277506	0.503581146	0.26042849	0.563290775	0.34799442	0.491409924	0.135455634	0.215636373	0.201767728	0.163765805	0.026574993	0.095555062	0.275435849	0.254295114	0.515677135	0.347462814	0.277583897	0.330869433	0.157503698	0.300634838	0.276752574	0.288873964	0.221839032	0.319199382	0.188475873	0.064699789	0.799854117	0.328604395	0.393620874	0.151268165	0.308918533	0.594656862	0.198259379	0.156286749	0.35051016	0.189548561	0.363191147	0.100594569	0.159923146	0.505340101	0.188740071	0.357306456	0.201873872	0.219251327	0.042161725	0.113930486	0.363507251	0.312903804	0.608780921	0.267443865	0.356439882	0.309677101	0.463138132	0.351909774	0.155455427	0.184672624	0.676889604	0.155566002	0.148366358	0.323239996	0.258223664	0.271599106	0.10599531	0.298209919	0.301089165	0.264483013	0.221748493	0.282374405	0.044787335	0.292262228	0.26062383	0.15950998	0.346100361	0.361011912	0.244855722	0.220736777	0.259668127	0.2183091	0.257759094	0.25357922	0.607292917	0.158951532
2 Deoxy D Glucose	0.006764119	0.012506464	0.046264807	0.01069874	0.017641816	0.005549927	0.015445867	0.015037651	0.006731338	0.029350381	0.044582567	0.015472804	0.044934164	0.067750963	0.021009632	0.009363216	0.02758092	0.007441604	0.003783084	0.003802533	0.020162106	0.010773496	0.010659071	0.02714248	0.003262958	0.084692346	0.008289775	0.004455636	0.010934122	0.005339931	0.006005208	0.001580421	0.006720977	0.006078388	0.010643744	0.016282584	0.007507978	0.003113328	0.001443847	0.010332319	0.03366073	0.005302187	0.032175569	0.017388788	0.007735489	0.009174498	0.003972058	0.00327731	0.001954256	0.003470515	0.003221141	0.001763287	0.006562549	0.005953307	0.006374405	0.003093962	0.004598202	0.007750112	0.006921741	0.028520097	0.027079853	0.004619331	0.003517485	0.032943588	0.004256482	0.036470356	0.004204676	0.003313743	0.004308063	0.014022578	0.003057182	0.003370021	0.004268676	0.001730038	0.004284602	0.003013268	0.004497741	0.003135335	0.001853228	0.003900092	0.005551109	0.004928598	0.078068373	0.009555949	0.029069794	0.006228503	0.002303276	0.002885731	0.056929062	0.004166197	0.006575132	0.014019099	0.005271297	0.007008218	0.006530492	0.004721314	0.010768289	0.005931201	0.009926505	0.003551339	0.071340122	0.024155674	0.002364497	0.003911488	0.043304824	0.0029861	0.003930472	0.006539792	0.004655638	0.015342825	0.003529715	0.042361456	0.003716283	0.007518131	0.008636512	0.003664693	0.008613359	0.005274248	0.04923512	0.004685857	0.009708326	0.005162176	0.005739745	0.006208819	0.010000503	0.003951542	0.004198796	0.004266001	0.089389696
2-Acetamido-2-Deoxy-Beta-D-Glucosylamine	0.105513678	0.158623834	0.015151419	0.130514032	0.322151831	0.386686832	0.005985561	0.004049684	1.276077192	0.083993969	0.454360285	0.083311312	0.121059365	0.018359915	0.033632034	0.139161188	0.084170474	0.044807894	0.004972722	0.008122318	0.178003128	0.125717899	0.251441245	0.014149617	0.071150309	0.363119296	0.063859987	0.467833733	0.00803151	0.015889786	0.486985368	0.245861039	0.033005487	0.108116218	0.214596555	0.069666835	0.355472563	0.0082154	0.003726134	0.265514244	0.044251371	0.006453998	0.145495526	0.220915308	0.016083482	0.008023845	0.007301318	0.004677137	0.006673596	0.015121211	0.006953407	0.00312386	0.037697243	0.001220561	0.050280153	0.002139342	0.025687265	0.004466768	0.018555533	0.114744686	0.112272276	0	0.00336977	0.159347568	0	0.16670579	0	0.011612373	0.007258123	0.31165044	0.002870901	0.009629495	0.015765692	0.006821626	0.004189978	0.006058949	0.005824771	0.9060001	0.017795157	0.045927658	0.006486246	0.011431417	0.49731546	0.068486308	0.066864314	0.009232816	0.005804946	0.004601829	0.647715888	0.006607865	0.006238161	0.009800112	0.002707906	0.005272359	0.018295374	0.008408748	0.409312653	0.023055387	0.008097054	0.012300205	0.006174613	0.005561165	0.017092393	0.003470127	0.078680455	0.010301584	0.458675772	0	0.00317282	0.461795683	0.00377982	0.012129133	0.041160518	0.011075963	0.082632621	0.009999688	0.226309303	0.003354296	0.165076438	0.002181571	0.098590849	0	0.014158301	0.007658632	0.034507938	0.045972521	0.004761261	0.002716979	0.171237306
2-Aminoisobutyrate	0.067159189	0.074947824	0.162950846	0.863024466	0.19324709	0.147741897	0.143446142	0.142407652	0.166014341	0.094654337	0.119698754	0.188068211	0.037795209	0.078910163	0.214083845	0.058727912	0.090690209	0.065136398	0.088902196	0.135337958	0.071161877	0.129983596	0.087593711	0.121287488	0.188253304	0.063896754	0.153891513	0.126342119	0.284937698	0.095307428	0.0904698	0.076769884	0.050119913	0.137726876	0.137800904	0.11518932	0.191721517	0.124764666	0.056495645	0.209923716	0.069200507	0.158266471	0.13480306	0.108453172	0.081378225	0.08097377	0.084745206	0.1044865	0.051209097	0.099737818	0.108777179	0.049473645	0.102205693	0.062094363	0.158051745	0.056966714	0.052563494	0.24344439	0.427977424	0.498132052	0.102476954	0.073079126	0.08191076	0.059502452	0.057366636	0.131869979	0.092314778	0.256454051	0.114734605	0.112822524	0.085284126	0.10555451	0.277910452	0.090292565	0.061259468	0.051911494	0.057399944	0.088006619	0.132591815	0.102162972	0.173517797	0.079620584	0.091274639	0.088392423	0.197457557	0.101798439	0.036185472	0.045893633	0.135643003	0.097004932	0.06880402	0.725362717	0.076788258	0.091584571	0.078910939	0.048498595	0.117921948	0.136440783	0.160033898	0.065976499	0.081383263	0.229454493	0.053757239	0.115417064	0.134050025	0.105819853	0.158397767	0.159747864	0.106890405	0.123355397	0.101817255	0.136298869	0.080461951	0.123272154	0.128121848	0.111432314	0.107726289	0.135297378	0.277017648	0.095585073	0.120355468	0.10610699	0.129260086	0.11491333	0.100019904	0.079716385	0.109331884	0.132583625	0.12799812
2-Aminophenol	0.001189035	0	0.001205765	0	0.001573737	0.00295155	0.00337578	0.005173322	0.002130039	0.001982993	0.001650386	0.002369529	0.001018587	0.001935536	0	0.001755954	0.002608315	0.002636895	0.002562322	0	0.00191021	0.003624354	0	0	0.001127955	0	0.001913684	0	0	0.002645695	0.002076008	0	0.001200014	0.002472923	0	0.001523948	0.00294414	0.001897752	0	0.031556963	0	0.001191462	0.003958437	0	0.002583782	0.002468043	0.00329607	0.002394278	0	0	0.002295793	0	0	0	0.000935	0	0.001191186	0.000537	0.001015043	0.000667	0	0.002408191	0.003186605	0.00142991	0.001783035	0	0.003486223	0.001846101	0.002297336	0.002420454	0.002481503	0	0.01706205	0.012430118	0.001898548	0.001249657	0.001778	0.00204072	0.001073944	0	0.013853637	0.004916274	0.003269873	0.00238878	0.001239806	0.002212823	0	0.000875	0.002148205	0	0.001072142	0	0.002507625	0.002655874	0	0.001887767	0.002233718	0	0.003171871	0.00152856	0	0	0	0	0.001634119	0.001597691	0.012495203	0.003572622	0	0	0.004350908	0.002968802	0.001186765	0.003612247	0.001311769	0.003557141	0.002346913	0.002853973	0	0.002435561	0.002123315	0.002166873	0.001779558	0.002864249	0.001813341	0	0.001832835	0	0.003858019
2-Deoxy-D-Glucose 6-phosphate	0.000556	0	0.000328	0.000522	0.001202973	0.000566	0.004102032	0.003114943	0.003421904	0.004016424	0.00038	0.00042	0	0.000597	0.002009273	0.000866	0	0.002050998	0.00198261	0.000568	0	0	0.001767608	0.000679	0.000322	0.00134203	0.000404	0.000791	0	0.004435295	0.001369581	0.0013031	0.001327074	0	0.000468	0	0.001217208	0.000532	0.000992	0.000884	0.000182	0.001824196	0.001182306	0.000452	0.001373537	0.001166582	0	0.001480165	0	0	0	0	0.000527	0	0	0.002141733	0.000338	0	0.001522584	0.00105631	0.000527	0.000371	0	0.001332943	0	0	0.000622	0.006672889	0.000318	0.000376	0	0.000499	0.000868	0.000299	0.003657904	0.000552	0.001094685	0.001588064	0	0.003017043	0.001074057	0	0	0.000457	0	0	0.000697	0.002434428	0.000691	0.003344756	0.001608161	0	0.000452	0	0.000619	0.000406	0.000671	0	0	0.001352853	0.000359	0.000862	0.000352	0.000679	0.000614	0.000313	0.000491	0.000598	0.002009388	0	0.001654952	0	0.000348	0.000921	0	0.001834133	0	0	0.000152	0.001682316	0.001464164	0	0.002151363	0.003984882	0.001234439	0.000589	0.001436758	0	0.005238205
2-Hydroxy-4-(Methylthio)Butyric Acid	0.001842411	0.001615624	0.038042557	0.018213702	0.026809309	0.00281649	0.00043	0.002898609	0.009019339	0.068279217	0.00365937	0.044811617	0.000568	0.005005127	0.00827323	0.003926821	0.021652869	0.002052848	0.002399927	0.001894248	0.045915551	0.004950112	0.051689216	0.028218162	0.004796534	0.001322966	0	0	0.032176275	0.002242464	0.001266708	0.005348773	0.020278829	0.021700536	0.001748862	0.016650536	0.001576971	0.002408236	0.005502493	0.001278341	0.003966001	0.006065081	0	0.002681985	0.022888468	0.004409431	0.003381217	0.002536522	0.000989	0.002759699	0.004253785	0.000655	0.024907206	0.011612129	0.00559182	0.005474705	0.033277172	0.102263625	0.096656724	0.030891195	0.003381562	0.003485554	0.005655214	0.006252481	0.009030957	0.001012012	0.006535281	0.018351187	0.002243474	0.004395724	0.002286813	0.001594791	0	0.001889814	0.001210956	0.001418937	0.004080874	0.007110658	0.001218035	0.020194027	0.000625	0.003711044	0	0.020589651	0.030202913	0.004648504	0.002824148	0.001982729	0.004492274	0.016975615	0.02400327	0.201365049	0.070506204	0.004385077	0.002106328	0.000581	0.003459512	0.019470624	0.002314364	0.015418703	0.00229648	0.047813026	0	0.004159427	0.035603386	0.017047038	0.004767935	0	0.001796961	0.030306591	0.001814276	0.007403906	0.015905548	0	0.017375328	0.050104096	0.012952162	0.002367187	0.060372102	0	0.000865	0.000909	0.059502351	0.002053513	0.005332076	0	0.00489972	0.001398832	0.016201824
2-hydroxyglutarate	0.069058144	0.04038744	0.064443219	0.130168991	0.158092746	0.143038653	0.128030435	0.075223581	0.168876117	0.374530504	0.120340255	0.189048205	0.058393373	0.210065626	0.056368403	0.18848065	0.416683098	0.131426956	0.13802501	0.083807446	0.219751725	0.09646299	0.206472646	0.108808761	0.081265798	0.081810723	0.06280684	0.035461496	0.877987314	0.155934674	0.08996322	0.095691297	0.29493226	0.308408716	0.247704473	0.080790871	0.091470183	0.071020117	0.043705859	0.090461598	0.031284501	0.065074499	0.040991296	0.097931435	0.151331941	0.289631694	0.114252722	0.091354022	0.060195423	0.064581782	0.059236101	0.050558493	0.289594977	0.167812619	0.210302249	0.117999681	0.112296943	0.07821932	0.063378011	0.070237984	0.142702522	0.071588277	0.064878948	0.129448028	0.17197955	0.046980056	0.100371268	0.251418563	0.054218826	0.134835892	0.182737658	0.286158562	0.077217247	0.075615465	0.099435365	0.051197593	0.29756957	0.106525748	0.044709551	0.150156896	0.113153196	0.063481532	0.048875722	0.125178093	0.084517468	0.049831595	0.047422651	0.087946933	0.105941648	0.154129417	0.282130101	0.089165757	0.565571916	0.066345862	0.128313404	0.170717189	0.085098235	0.286931985	0.078698683	0.248872175	0.026357284	0.246989456	0.03422118	0.078997178	0.23523961	0.283551344	0.064061831	0.11856258	0.112377893	0.097258545	0.151755837	0.341806988	0.112769213	0.074160257	0.103464295	0.10084326	0.12720371	0.133839529	0.154995921	0.227136959	0.082421065	0.057040906	0.209336942	0.291170182	0.178130086	0.156900811	0.329034933	0.071924863	0.543466025
2-Hydroxyhexadecanoic acid	0.51453389	0.244729236	0.512579009	0.105861125	1.011539701	0.52114134	0.391987074	0.17519224	0.472457578	0.079612593	0.511973068	0.230742529	0.211649431	0.172610625	0.365259537	0.616691484	0.067769126	0.438957025	0.157210045	0.162902247	1.183186642	0.916404891	0.164167039	0.110392384	0.279424549	0.599804979	0.285597744	0.299426721	0.079320952	0.25218142	0.705883311	0.790720145	0.338087384	0.409775298	1.01505241	0.124489903	0.477507038	0.431983245	0.629562977	0.169681493	0.193949336	0.07977839	0.101803022	0.074957579	0.451147574	0.49643532	0.354759428	0.586746877	0.814408525	0.251605201	0.32830017	0.271358931	0.727532625	0.418925049	0.093833153	0.291636242	0.782376127	0.122847766	0.078474366	0.14179247	0.352300093	0.478472221	0.34460499	1.117671774	0.218256583	0.199187195	0.514166839	0.300883189	0.573368197	0.525253848	0.480434124	0.326636869	0.280245799	0.469310018	0.499242248	0.30748995	0.282300356	0.38518626	0.285248734	0.283896563	0.108961536	0.693904204	0.464786054	0.47050549	0.284860706	0.084278673	0.642757146	0.161553579	1.056293143	0.291528299	0.252682099	0.160460603	0.237875489	0.246786637	0.628033857	0.323165803	0.270674452	0.428923951	0.639475625	0.418902958	0.678506497	0.79109198	0.127431449	0.223652389	0.53568773	0.301358587	0.11718353	0.184847094	0.424585315	0.082865806	0.375924712	0.217637069	0.445767229	0.195774683	0.526180882	0.091619928	0.411813829	0.25629751	0.238022687	0.303792277	0.356381213	0.246824759	0.235363863	0.368277502	0.36525948	0.240974339	0.191388097	0.515220096	0.505441722
2-Hydroxyisocaproic acid	0.098163235	0.108579288	0.583887515	0.558416115	0.426500812	0.248549359	0.219202098	0.230605916	0.28850707	0.606730657	0.11964857	0.501674352	0.024733365	0.141431454	0.282814346	0.101946457	0.669451604	0.128938349	0.147601941	0.285169817	0.410588499	0.205724749	0.591141074	0.34639917	0.16749141	0.068019076	0.33874489	0.10245887	0.316198229	0.113660328	0.120721087	0.160964226	0.500948162	0.493725778	0.249927788	0.229365197	0.159375628	0.100502287	0.079623535	0.142061541	0.028697596	0.12992233	0.248394558	0.380539061	0.184154141	0.204085411	0.234089631	0.138179758	0.148940824	0.109763159	0.291190911	0.146878072	0.503722063	0.051506617	0.421950868	0.054112301	0.129463828	0.387620195	1.188006297	0.67887023	1.052833624	0.180044018	0.271429132	0.109105682	0.141998991	0.142140538	0.16838926	0.230449338	0.183895978	0.147797608	0.600511524	0.260698572	0.40017428	0.096296098	0.131422571	0.058301861	0.186055263	0.133585695	0.056986585	0.226667718	0.08391755	0.210702696	0.180861957	0.182538173	0.636036678	0.171057365	0.082198568	0.067191208	0.168155269	0.3465263	0.091989445	0.932609208	1.168689973	0.194731037	0.120950623	0.063959304	0.162721944	0.634004592	0.18566361	0.136069704	0.053161999	0.477463798	0.061098659	0.202517557	0.363214395	0.263618712	0.273749191	0.244640075	0.094320439	0.326071411	0.16219496	0.429760093	0.316256004	0.194906678	0.213895687	0.386825515	0.326388155	0.220182049	0.949518003	0.122234919	0.149129542	0.175071589	0.654914351	0.199481334	0.154832413	0.141028657	0.175483962	0.115552273	0.36031805
2-Hydroxypyridine	0.247983224	0.193805486	0.077926975	0.161942642	0.2433378	0.405383355	0.447204046	0.601541229	0.304430332	0.226659832	0.182349478	0.308359255	0.023073205	0.233284608	0.040315862	0.20767665	0.322924711	0.245513614	0.301340383	0.100715636	0.252421659	0.447220463	0.342768159	0.053521439	0.092384714	0.021566776	0.169720454	0.049742586	0.054341541	0.33859589	0.27939	0.147544825	0.192802069	0.477408465	0.051050237	0.135439119	0.409180938	0.245430856	0.021763889	0.517245658	0.015730045	0.17822549	0.305565238	0.033232086	0.242368851	0.214070969	0.260811832	0.352024346	0.016065411	0.048324637	0.299134056	0.047853642	0.208604957	0.040061083	0.072834164	0.07910355	0.155881227	0.043297186	0.061658387	0.077392904	0.143796275	0.21778806	0.321668068	0.155644514	0.214863251	0.01753024	0.180249825	0.109435774	0.123455466	0.117651897	0.141905732	0.124364547	0.248618396	0.241996071	0.085213103	0.210441183	0.175454703	0.184490983	0.044381838	0.038652172	0.451123159	0.290383736	0.383654029	0.305949352	0.120855147	0.380305309	0.090433148	0.131829441	0.2485746	0.146583511	0.044237048	0.026385578	0.22617253	0.358459723	0.220196666	0.164632517	0.306526315	0.254682031	0.412336178	0.184587273	0.041124615	0.021011011	0.116317497	0.31250842	0.197829511	0.195681777	0.320616299	0.553404063	0.045904957	0.140248339	0.35521851	0.336793335	0.146253361	0.475655632	0.181938441	0.116822035	0.318176998	0.651561935	0.057370929	0.291310572	0.334807198	0.345667995	0.24428907	0.416090122	0.308659455	0.194539734	0.28751277	0.25220132	0.069488605
2-Hydroxytetradecanoic acid	0.015243925	0.009296641	0.009891438	0.012796549	0.020950522	0.01812378	0.014674113	0.011792923	0.011766043	0.009615458	0.012435328	0	0	0	0.00730585	0.012449257	0.013805437	0.020624999	0.014167081	0	0.013371327	0.02137767	0.014745696	0	0	0.016645174	0.00989022	0	0	0	0.016273864	0.013728723	0.008360146	0.016176285	0.018295273	0	0.010834694	0.016269208	0.023601271	0	0	0.007972294	0	0	0.013009015	0.018393272	0	0.013719978	0	0.019730389	0	0	0.013527947	0.023851112	0	0	0.014929591	0.003547427	0.004377686	0	0.019862648	0.019492264	0.017327826	0.013686795	0.020982688	0	0.01651686	0.009365449	0.01523802	0.014470623	0	0.015152263	0.01110456	0.005238984	0.013941531	0	0.014500301	0.015279907	0.004248758	0.007831925	0	0.051561019	0.014367608	0.01832713	0.008101175	0	0	0	0.023930004	0.012097381	0.009928889	0.005071088	0	0.016557032	0.010967363	0.015315325	0.015729722	0.014900445	0.025695646	0	0	0.007972427	0	0	0.01256357	0.021123898	0	0.019061862	0	0.007081295	0	0.017582875	0	0.018702131	0.010110043	0	0.014130009	0.011066385	0.007698213	0	0	0.011768239	0.012067014	0.013277775	0.017892134	0.015048553	0.014795062	0.018908265	0.010785145
2-Methylcitrate	0.002046382	0.001783959	0.001123425	0.001331304	0.002468332	0.003180442	0.002911614	0.004274555	0.00246015	0.001942715	0.00118399	0.002347254	0.001505749	0.002083299	0.001391756	0.00159882	0.002217407	0.002035692	0.002996957	0.002096152	0.003248151	0.002603361	0.003246007	0.001726807	0.000692	0.001342092	0.001340715	0.001818173	0.000515	0.002456419	0.002272399	0.001058341	0.00091	0.002282137	0.001800547	0.001151334	0.003204488	0.004062003	0.001462713	0.002012284	0.000608	0.001344892	0.002179187	0.002262778	0.002222736	0.003562889	0.002708883	0.002464778	0.001042854	0.001791328	0.001917222	0.0013092	0.003245117	0.001069279	0.000998	0.001202632	0.001433603	0.000514	0.000711	0.001245154	0.00195725	0.002845875	0.002780474	0.002866881	0.001475504	0.000845	0.003009349	0.002338095	0.004283288	0.003202765	0.001737067	0.002435773	0.000894	0.000518	0.0016977	0.001345578	0.002458796	0.002566394	0.000756	0.001476151	0.001236009	0.005238957	0.003274894	0.003007324	0.001407573	0.003501236	0.001030112	0.001704098	0.002960934	0.002275563	0.00179813	0.000876	0.001818966	0.0041481	0.002563616	0.003024727	0.003822105	0.001678145	0.002885831	0.002165847	0.002923147	0.001048998	0.001283553	0.00595594	0.002825412	0.001422477	0.00225527	0.003074328	0.002189693	0.000971	0.002072697	0.002130428	0.001505242	0.003314633	0.001803677	0.001358238	0.001912256	0.003701627	0.000843	0.002928062	0.004759006	0.003358977	0.002022621	0.004189558	0.002600457	0.002101816	0.004879205	0.003534203	0.001349646
